detid,front_1_x,front_1_y,front_1_z,front_2_x,front_2_y,front_2_z,front_3_x,front_3_y,front_3_z,front_4_x,front_4_y,front_4_z,back_1_x,back_1_y,back_1_z,back_2_x,back_2_y,back_2_z,back_3_x,back_3_y,back_3_z,back_4_x,back_4_y,back_4_z
604017192,0.677078,0.756788,6.07719,0.870889,0.526096,6.0774,2.21022,1.45036,6.07766,1.81848,1.91665,6.07724,0.677002,0.756856,6.22419,0.870813,0.526164,6.2244,2.21014,1.45043,6.22466,1.8184,1.91672,6.22424
604017704,0.677078,0.756788,6.07719,0.870889,0.526096,6.0774,2.21022,1.45036,6.07766,1.81848,1.91665,6.07724,0.677002,0.756856,6.22419,0.870813,0.526164,6.2244,2.21014,1.45043,6.22466,1.8184,1.91672,6.22424
604017192,0.677078,0.756788,6.07719,0.870889,0.526096,6.0774,2.21022,1.45036,6.07766,1.81848,1.91665,6.07724,0.677002,0.756856,6.22419,0.870813,0.526164,6.2244,2.21014,1.45043,6.22466,1.8184,1.91672,6.22424
604017704,0.677078,0.756788,6.07719,0.870889,0.526096,6.0774,2.21022,1.45036,6.07766,1.81848,1.91665,6.07724,0.677002,0.756856,6.22419,0.870813,0.526164,6.2244,2.21014,1.45043,6.22466,1.8184,1.91672,6.22424
604017192,0.677078,0.756788,6.07719,0.870889,0.526096,6.0774,2.21022,1.45036,6.07766,1.81848,1.91665,6.07724,0.677002,0.756856,6.22419,0.870813,0.526164,6.2244,2.21014,1.45043,6.22466,1.8184,1.91672,6.22424
604017704,0.677078,0.756788,6.07719,0.870889,0.526096,6.0774,2.21022,1.45036,6.07766,1.81848,1.91665,6.07724,0.677002,0.756856,6.22419,0.870813,0.526164,6.2244,2.21014,1.45043,6.22466,1.8184,1.91672,6.22424
604017192,0.677078,0.756788,6.07719,0.870889,0.526096,6.0774,2.21022,1.45036,6.07766,1.81848,1.91665,6.07724,0.677002,0.756856,6.22419,0.870813,0.526164,6.2244,2.21014,1.45043,6.22466,1.8184,1.91672,6.22424
604017704,0.677078,0.756788,6.07719,0.870889,0.526096,6.0774,2.21022,1.45036,6.07766,1.81848,1.91665,6.07724,0.677002,0.756856,6.22419,0.870813,0.526164,6.2244,2.21014,1.45043,6.22466,1.8184,1.91672,6.22424
604018272,-1.29061,2.45469,6.75354,-0.583703,2.71199,6.75401,-1.07889,4.5473,6.76243,-2.09105,4.17888,6.76174,-1.29045,2.45391,6.934,-0.58354,2.71121,6.93448,-1.07873,4.54651,6.9429,-2.09088,4.1781,6.94221
604025944,-0.171704,3.59404,9.3053,-1.06829,3.43616,9.30651,-1.958,6.71148,9.31333,-0.454334,6.97627,9.31131,-0.171999,3.59433,9.12483,-1.06858,3.43645,9.12604,-1.95829,6.71178,9.13287,-0.454629,6.97656,9.13084
604025952,-0.792802,3.50857,9.55356,-1.64838,3.19747,9.55457,-3.09306,6.26867,9.56126,-1.65817,6.79041,9.55955,-0.793107,3.50882,9.37309,-1.64868,3.19772,9.37411,-3.09336,6.26891,9.38079,-1.65848,6.79066,9.37909
604030040,-0.168836,3.59767,10.2172,-1.06553,3.44044,10.2177,-1.9529,6.71641,10.2189,-0.449042,6.98011,10.2181,-0.168938,3.59771,10.0368,-1.06564,3.44047,10.0372,-1.953,6.71644,10.0384,-0.449144,6.98015,10.0376
604030048,-0.790492,3.51312,10.4661,-1.64632,3.20272,10.4651,-3.0885,6.27509,10.4656,-1.65319,6.79567,10.4672,-0.790326,3.51322,10.2856,-1.64615,3.20282,10.2847,-3.08834,6.2752,10.2851,-1.65303,6.79578,10.2868
604018264,-0.843213,2.64227,7.0279,-0.102364,2.77292,7.02784,-0.271334,4.66633,7.03622,-1.33209,4.47927,7.03631,-0.84306,2.64149,7.20836,-0.102211,2.77213,7.2083,-0.271181,4.66554,7.21669,-1.33193,4.47848,7.21677
604018272,-1.29061,2.45469,6.75354,-0.583703,2.71199,6.75401,-1.07889,4.5473,6.76243,-2.09105,4.17888,6.76174,-1.29045,2.45391,6.934,-0.58354,2.71121,6.93448,-1.07873,4.54651,6.9429,-2.09088,4.1781,6.94221
604021848,-1.06894,3.44075,8.30162,-0.172477,3.59932,8.30345,-0.457744,6.98133,8.31155,-1.9612,6.71538,8.30848,-1.06923,3.44029,8.48209,-0.172765,3.59887,8.48392,-0.458032,6.98087,8.49202,-1.96149,6.71492,8.48895
604021856,-1.65141,3.20219,8.05482,-0.796132,3.51411,8.05466,-1.66465,6.79512,8.06187,-3.09903,6.272,8.06214,-1.65125,3.20184,8.23529,-0.79597,3.51376,8.23513,-1.66449,6.79476,8.24234,-3.09887,6.27164,8.2426
604025944,-0.171704,3.59404,9.3053,-1.06829,3.43616,9.30651,-1.958,6.71148,9.31333,-0.454334,6.97627,9.31131,-0.171999,3.59433,9.12483,-1.06858,3.43645,9.12604,-1.95829,6.71178,9.13287,-0.454629,6.97656,9.13084
604025952,-0.792802,3.50857,9.55356,-1.64838,3.19747,9.55457,-3.09306,6.26867,9.56126,-1.65817,6.79041,9.55955,-0.793107,3.50882,9.37309,-1.64868,3.19772,9.37411,-3.09336,6.26891,9.38079,-1.65848,6.79066,9.37909
604030048,-0.790492,3.51312,10.4661,-1.64632,3.20272,10.4651,-3.0885,6.27509,10.4656,-1.65319,6.79567,10.4672,-0.790326,3.51322,10.2856,-1.64615,3.20282,10.2847,-3.08834,6.2752,10.2851,-1.65303,6.79578,10.2868
