pt,charge,pos_x,pos_y,pos_z,phi,eta
1.80762,1,0.000634781,0.00063335,-0.0219928,1.67536,1.46646
0.909021,1,0.000752202,0.000658477,0.000865417,1.92994,1.823
3.22485,1,-0.102552,-0.111475,-0.711859,2.39776,1.56379
3.04099,1,0.0591069,0.07859,-0.214353,2.4983,1.45042
