detid,fraction,front_1_x,front_1_y,front_1_z,front_2_x,front_2_y,front_2_z,front_3_x,front_3_y,front_3_z,front_4_x,front_4_y,front_4_z,back_1_x,back_1_y,back_1_z,back_2_x,back_2_y,back_2_z,back_3_x,back_3_y,back_3_z,back_4_x,back_4_y,back_4_z
838934316,1,0.418575,-1.22181,0.350962,0.420204,-1.22585,0.329094,0.440471,-1.21768,0.329094,0.438774,-1.21367,0.350962,0.502606,-1.4303,0.399779,0.504524,-1.43506,0.374038,0.528444,-1.42542,0.374038,0.526447,-1.4207,0.399779
838934828,1,0.418576,-1.22181,0.374308,0.420354,-1.22622,0.352398,0.440651,-1.21804,0.352398,0.438775,-1.21366,0.374308,0.502289,-1.42951,0.42688,0.504373,-1.43469,0.4012,0.52825,-1.42506,0.4012,0.526051,-1.41994,0.42688
838933804,1,0.418575,-1.22181,0.327834,0.420064,-1.2255,0.305894,0.440331,-1.21733,0.305894,0.438774,-1.21367,0.327834,0.502907,-1.43105,0.372793,0.504659,-1.4354,0.346968,0.528579,-1.42576,0.346968,0.526747,-1.42144,0.372792
838933292,1,0.418575,-1.22181,0.304781,0.419923,-1.22515,0.282776,0.44019,-1.21698,0.282776,0.438774,-1.21367,0.304781,0.503182,-1.43173,0.345868,0.504769,-1.43567,0.319967,0.528689,-1.42603,0.319967,0.527022,-1.42212,0.345868
838935340,1,0.418576,-1.22181,0.397732,0.420491,-1.22656,0.375905,0.440788,-1.21838,0.375905,0.438775,-1.21366,0.397732,0.501949,-1.42867,0.454045,0.504193,-1.43424,0.428462,0.528069,-1.42462,0.428462,0.52571,-1.41909,0.454045
838934317,1,0.444943,-1.21382,0.350962,0.446644,-1.21783,0.329094,0.466615,-1.20897,0.329094,0.464848,-1.20499,0.350962,0.532563,-1.42087,0.399779,0.534565,-1.4256,0.374038,0.558136,-1.41513,0.374038,0.556056,-1.41044,0.399779
838934829,1,0.444942,-1.21382,0.374308,0.446776,-1.21821,0.352398,0.466777,-1.20933,0.352398,0.464847,-1.20499,0.374308,0.532295,-1.42006,0.42688,0.534444,-1.42521,0.4012,0.557972,-1.41476,0.4012,0.55571,-1.40967,0.42688
838933805,1,0.444943,-1.21382,0.327834,0.446492,-1.21749,0.305894,0.466463,-1.20862,0.305894,0.464848,-1.20499,0.327834,0.532888,-1.42161,0.372792,0.534712,-1.42593,0.346967,0.558283,-1.41546,0.346968,0.556381,-1.41118,0.372793
838933293,1,0.444943,-1.21382,0.304781,0.446339,-1.21715,0.282776,0.466311,-1.20828,0.282776,0.464848,-1.20499,0.304781,0.533188,-1.42228,0.345868,0.534831,-1.4262,0.319967,0.558402,-1.41573,0.319967,0.55668,-1.41185,0.345868
838935341,1,0.444942,-1.21382,0.397732,0.446924,-1.21855,0.375905,0.466926,-1.20967,0.375905,0.464847,-1.20499,0.397732,0.531925,-1.41923,0.454045,0.534248,-1.42477,0.428462,0.557776,-1.41432,0.428462,0.55534,-1.40883,0.454045
838934318,1,0.465231,-1.20481,0.350962,0.466999,-1.2088,0.329094,0.48697,-1.19993,0.329094,0.485136,-1.19598,0.350962,0.556439,-1.41027,0.399779,0.55852,-1.41496,0.374038,0.582091,-1.4045,0.374038,0.579932,-1.39985,0.399779
838934830,1,0.465232,-1.20481,0.374308,0.467162,-1.20916,0.352398,0.487163,-1.20028,0.352398,0.485136,-1.19598,0.374308,0.556095,-1.4095,0.42688,0.558357,-1.41459,0.4012,0.581885,-1.40415,0.4012,0.57951,-1.3991,0.42688
838933806,1,0.465231,-1.20481,0.327834,0.466847,-1.20845,0.305894,0.486818,-1.19959,0.305894,0.485136,-1.19598,0.327834,0.556765,-1.41101,0.372792,0.558667,-1.41529,0.346967,0.582238,-1.40483,0.346968,0.580258,-1.40058,0.372793
838933294,1,0.465231,-1.20481,0.304781,0.466694,-1.20811,0.282776,0.486666,-1.19924,0.282776,0.485136,-1.19598,0.304781,0.557064,-1.41168,0.345868,0.558786,-1.41556,0.319967,0.582357,-1.4051,0.319967,0.580557,-1.40125,0.345868
838935342,1,0.465232,-1.20481,0.397732,0.46731,-1.2095,0.375905,0.487311,-1.20062,0.375905,0.485136,-1.19598,0.397732,0.555725,-1.40866,0.454045,0.558161,-1.41415,0.428462,0.581689,-1.40371,0.428462,0.57914,-1.39827,0.454045
838934327,1,0.646881,-1.11959,0.350962,0.649253,-1.12325,0.329094,0.66738,-1.11105,0.329094,0.664947,-1.10743,0.350962,0.769149,-1.30827,0.399779,0.771941,-1.31257,0.374038,0.793336,-1.29817,0.374038,0.790472,-1.29391,0.399779
838934839,1,0.646881,-1.11959,0.374308,0.649449,-1.1236,0.352398,0.667603,-1.11138,0.352398,0.664947,-1.10743,0.374308,0.768744,-1.30751,0.42688,0.771755,-1.31221,0.4012,0.79311,-1.29783,0.4012,0.789996,-1.29321,0.42688
838933815,1,0.646881,-1.11959,0.327834,0.649044,-1.12294,0.305894,0.667171,-1.11073,0.305894,0.664947,-1.10743,0.327834,0.769597,-1.30893,0.372793,0.772143,-1.31287,0.346968,0.793538,-1.29847,0.346967,0.79092,-1.29458,0.372792
838933303,1,0.646881,-1.11959,0.304781,0.648834,-1.12262,0.282776,0.666961,-1.11042,0.282776,0.664947,-1.10743,0.304781,0.770009,-1.30954,0.345868,0.772307,-1.31311,0.319967,0.793702,-1.29871,0.319967,0.791332,-1.29519,0.345868
838935351,1,0.646881,-1.11959,0.397732,0.649654,-1.1239,0.375905,0.667808,-1.11168,0.375905,0.664947,-1.10743,0.397732,0.768235,-1.30676,0.454045,0.771485,-1.31181,0.428462,0.792841,-1.29743,0.428462,0.789488,-1.29245,0.454045
