pos_1_x,pos_1_y,pos_1_z,dir_1_x,dir_1_y,dir_1_z,pos_2_x,pos_2_y,pos_2_z,dir_2_x,dir_2_y,dir_2_z
0.00073075,0.000566465,-0.00746643,-1.30812,-0.174648,0.179627,-0.955534,-0.844482,0.175398,-0.321522,-1.25418,0.174865
0.000742607,0.000489243,-0.00804084,-1.10288,-0.161013,-3.63119,-0.747646,-0.551825,-3.16813,-0.451754,-0.931776,-3.40632
0.000741427,0.00055585,-0.0309302,-0.97467,-0.311868,1.10389,-0.560225,-1.14557,1.51197,0.342258,-0.931248,1.07879
0.000732099,0.000599825,-0.0080451,-2.50113,-1.30654,-4.82478,-1.24445,-0.27842,-2.2137,-2.78196,0.104108,-4.76149
0.000595058,0.000753993,-0.00837086,-0.559014,-0.518826,-1.12928,-0.979884,0.816092,-2.81719,0.385951,0.571795,-1.06088
0.000897944,0.000442388,-0.00821908,-0.833047,-0.839006,-0.153923,-1.26657,-0.148257,-0.198764,-0.982166,0.614014,-0.16369
0.000753497,0.000586439,-0.0306748,-0.581684,-0.615923,1.2974,-1.24228,0.287973,2.33053,-0.242479,0.777386,1.26557
0.000720253,0.000622984,0.115673,-1.43784,-1.51289,-8.05261,-0.705415,-0.463545,-3.16813,-1.89325,-0.710128,-7.80637
0.000835039,0.000545207,0.0330534,-0.545641,-0.864884,0.833248,-1.2494,-0.255302,1.20311,-0.800072,0.570624,0.80738
0.000671926,0.000639914,0.0329133,-0.781571,-1.615,4.54279,-0.900731,-0.810011,3.16813,-1.60453,-0.587847,4.31031
0.000482713,0.000664339,0.0330722,-0.188514,-0.895401,-2.80682,-0.739238,-0.63214,-3.16813,-0.828629,-0.055192,-2.57796
0.000685342,0.000624973,-0.00818669,-0.595127,-2.29012,-0.0634762,0.0764306,-1.27293,-0.0415551,0.859494,-2.17756,-0.0597805
0.000377128,0.000709981,-0.0307775,-0.225521,-0.828725,1.65909,0.876918,-0.925846,2.92979,0.788937,0.16797,1.59132
0.000643626,0.00062875,-0.00801071,-0.31748,-1.84383,2.37759,-0.689516,-1.07274,1.655,-1.50816,-1.02548,2.3153
0.000737725,0.000612875,-0.0080366,-0.636895,-4.33038,6.43764,0.0263728,-1.27494,1.88084,0.799098,-4.26894,6.40727
0.000779674,0.000615001,-0.00807675,0.00258566,-1.0067,0.790004,-0.931202,-0.871237,1.11778,-0.9755,0.0727757,0.771455
0.000763344,0.000613514,-0.00792654,-0.073588,-2.13422,-4.26801,0.388484,-1.21461,-2.59141,1.26711,-1.67599,-4.17735
0.000718158,0.00061482,-0.00801738,0.00612508,-0.928787,0.988344,1.01966,-0.765818,1.57604,0.856155,0.24951,0.962635
