pt,charge,pos_x,pos_y,pos_z,phi,eta
21.9794,1,0.000699927,0.000607013,-0.0221517,2.74867,-0.208074
28.8295,-1,0.000631299,0.00044315,-0.0222578,2.74526,-0.193355
