energy,eta,phi,time,detid,front_1_x,front_1_y,front_1_z,front_2_x,front_2_y,front_2_z,front_3_x,front_3_y,front_3_z,front_4_x,front_4_y,front_4_z,back_1_x,back_1_y,back_1_z,back_2_x,back_2_y,back_2_z,back_3_x,back_3_y,back_3_z,back_4_x,back_4_y,back_4_z
86.5674,2.247,0.0872665,-0.653601,1140878465,0.781096,0.137728,4.00458,0.793146,0,4.00458,0.924646,0,4.00458,0.910598,0.160563,4.00458,0.850748,0.15001,4.36168,0.863873,0,4.36168,1.0071,0,4.36168,0.991799,0.174881,4.36168
37.4512,2.247,0.0872665,0.820305,1140894849,0.850748,0.15001,4.36168,0.863873,0,4.36168,1.0071,0,4.36168,0.991799,0.174881,4.36168,1.07135,0.188908,5.49268,1.08788,0,5.49268,1.26824,0,5.49268,1.24898,0.220228,5.49268
