detid,front_1_x,front_1_y,front_1_z,front_2_x,front_2_y,front_2_z,front_3_x,front_3_y,front_3_z,front_4_x,front_4_y,front_4_z,back_1_x,back_1_y,back_1_z,back_2_x,back_2_y,back_2_z,back_3_x,back_3_y,back_3_z,back_4_x,back_4_y,back_4_z
576290816,-3.22698,2.6656,1.24906,-3.22785,2.66515,-1.26194,-4.32257,0.779949,-1.26122,-4.32171,0.780403,1.24978,-3.54003,2.84739,1.24913,-3.5409,2.84693,-1.26187,-4.63562,0.961733,-1.26115,-4.63475,0.962187,1.24985
580485120,-3.50746,3.80836,1.24993,-3.50662,3.80911,-1.26107,-4.84591,1.50162,-1.26221,-4.84675,1.50087,1.24879,-3.82055,3.99008,1.24988,-3.81971,3.99083,-1.26112,-5.15899,1.68334,-1.26226,-5.15983,1.68258,1.24874
588840960,-7.61353,0.89485,-3.93928,-7.61242,0.896698,-1.42828,-5.52978,4.50176,-1.43186,-5.53089,4.49991,-3.94286,-7.89581,1.05792,-3.93927,-7.8947,1.05977,-1.42827,-5.81206,4.66484,-1.43185,-5.81317,4.66299,-3.94285
576290816,-3.22698,2.6656,1.24906,-3.22785,2.66515,-1.26194,-4.32257,0.779949,-1.26122,-4.32171,0.780403,1.24978,-3.54003,2.84739,1.24913,-3.5409,2.84693,-1.26187,-4.63562,0.961733,-1.26115,-4.63475,0.962187,1.24985
580485120,-3.50746,3.80836,1.24993,-3.50662,3.80911,-1.26107,-4.84591,1.50162,-1.26221,-4.84675,1.50087,1.24879,-3.82055,3.99008,1.24988,-3.81971,3.99083,-1.26112,-5.15899,1.68334,-1.26226,-5.15983,1.68258,1.24874
588840960,-7.61353,0.89485,-3.93928,-7.61242,0.896698,-1.42828,-5.52978,4.50176,-1.43186,-5.53089,4.49991,-3.94286,-7.89581,1.05792,-3.93927,-7.8947,1.05977,-1.42827,-5.81206,4.66484,-1.43185,-5.81317,4.66299,-3.94285
576290816,-3.22698,2.6656,1.24906,-3.22785,2.66515,-1.26194,-4.32257,0.779949,-1.26122,-4.32171,0.780403,1.24978,-3.54003,2.84739,1.24913,-3.5409,2.84693,-1.26187,-4.63562,0.961733,-1.26115,-4.63475,0.962187,1.24985
580485120,-3.50746,3.80836,1.24993,-3.50662,3.80911,-1.26107,-4.84591,1.50162,-1.26221,-4.84675,1.50087,1.24879,-3.82055,3.99008,1.24988,-3.81971,3.99083,-1.26112,-5.15899,1.68334,-1.26226,-5.15983,1.68258,1.24874
588840960,-7.61353,0.89485,-3.93928,-7.61242,0.896698,-1.42828,-5.52978,4.50176,-1.43186,-5.53089,4.49991,-3.94286,-7.89581,1.05792,-3.93927,-7.8947,1.05977,-1.42827,-5.81206,4.66484,-1.43185,-5.81317,4.66299,-3.94285
576290816,-3.22698,2.6656,1.24906,-3.22785,2.66515,-1.26194,-4.32257,0.779949,-1.26122,-4.32171,0.780403,1.24978,-3.54003,2.84739,1.24913,-3.5409,2.84693,-1.26187,-4.63562,0.961733,-1.26115,-4.63475,0.962187,1.24985
580485120,-3.50746,3.80836,1.24993,-3.50662,3.80911,-1.26107,-4.84591,1.50162,-1.26221,-4.84675,1.50087,1.24879,-3.82055,3.99008,1.24988,-3.81971,3.99083,-1.26112,-5.15899,1.68334,-1.26226,-5.15983,1.68258,1.24874
584679424,-4.52868,4.18108,1.26049,-4.5286,4.18143,-1.25051,-6.11546,1.44969,-1.25094,-6.11555,1.44934,1.26006,-4.81144,4.34533,1.2605,-4.81135,4.34568,-1.2505,-6.39822,1.61394,-1.25093,-6.3983,1.61359,1.26007
588840960,-7.61353,0.89485,-3.93928,-7.61242,0.896698,-1.42828,-5.52978,4.50176,-1.43186,-5.53089,4.49991,-3.94286,-7.89581,1.05792,-3.93927,-7.8947,1.05977,-1.42827,-5.81206,4.66484,-1.43185,-5.81317,4.66299,-3.94285
