et,eta,theta,phi
43.5798,0.51459,1.07752,0.446333
19.1658,-3.26877,3.06552,-2.02732
17.8613,-0.72292,2.2379,0.577417
16.3476,-2.56673,2.98832,-0.890893
15.2806,-1.99939,2.8724,3.03179
14.5472,3.12749,0.087599,0.416438
15.276,0.867883,0.794983,1.39543
13.3799,2.9641,0.103122,-1.30181
14.2549,0.386453,1.19362,-3.07844
12.9696,1.92282,0.290331,-2.21846
12.4402,-3.4677,3.07924,0.981279
13.3736,-0.611652,2.14753,-1.16428
12.7344,-0.585356,2.12533,-2.67494
12.0549,3.35229,0.0699797,2.40839
11.8328,1.57308,0.409011,-1.18929
11.2456,1.52688,0.427782,2.61102
11.0658,1.5797,0.406388,0.407266
10.5193,-1.86635,2.83465,-1.88454
10.3192,-4.01164,3.10539,-0.857502
9.86058,-2.73201,3.0116,2.18691
9.40223,4.0602,0.0344877,1.03933
9.17193,3.38594,0.067666,-2.61302
9.49444,0.596456,1.00685,-1.6349
8.89243,4.18043,0.0305814,-1.74236
8.80226,3.94577,0.0386678,-0.47321
8.3331,-2.22442,2.92617,0.689256
7.8353,-3.97966,3.10421,2.11166
7.59769,-3.07807,3.04956,0.00764813
7.53026,-1.8007,2.81418,1.53987
7.13956,-4.11112,3.10882,-2.68239
6.84638,4.52037,0.0217691,-3.12454
7.0476,-0.0600318,1.63079,2.03449
6.37247,0.885978,0.782148,-0.342385
5.42192,-4.66156,3.12269,2.82164
4.71132,-4.3478,3.11572,0.192394
4.28163,2.55215,0.155513,-0.374702
4.26569,2.35823,0.188614,2.31868
3.82209,-1.14523,2.52555,2.58168
3.63194,2.8363,0.117151,1.35204
3.35371,-4.58405,3.12117,1.20915
3.26413,-4.71371,3.12365,-1.76105
3.21352,5.01972,0.0132126,-2.22511
3.19011,4.93092,0.0144394,-1.08986
3.06767,4.31396,0.0267593,1.92627
