eta,phi,pt,charge,isolationPFChargedHadrCandsPtSum,isolationPFGammaCandsEtSum,maximumHCALPFClusterEt,emFraction,hcalTotOverPLead,hcalMaxOverPLead,hcal3x3OverPLead,ecalStripSumEOverPLead,bremsRecoveryEOverPLead,electronPreIDOutput,electronPreIDDecision,hasMuonReference,caloComp,segComp,muonDecision
0.678428,-1.65667,1.47941,-1,0,0,0.998309,0.305224,1.083,0.601925,0.481076,0.475777,,-999,0,0,,,1
-0.243136,2.26057,0.969961,-1,0,0,0,-1,0,0,0,0,,-999,0,0,,,1
1.63246,0.416794,1.01193,1,0.505248,0,0.811539,0,0.887,0.887,0.887,0,,-999,0,0,,,1
0.624204,-2.61984,0.718817,1,0,0.729396,0.25339,0.512217,1,1,1,0,,-999,0,0,,,1
0.416844,0.436949,25.8272,1,0,1.13423,0,1,0,0,0,1.07641,,0.738433,1,0,,,1
1.55213,2.58129,1.43097,-1,1.28763,0,1.25894,0.171468,1.34822,0.893235,0.893235,0,,-999,0,0,,,1
0.301944,3.05455,1.02836,1,2.13557,1.42966,0,1,0,0,0,0,,-999,0,0,,,1
0.877232,-0.193881,2.92223,-1,1.69003,0,0.711458,0.362913,1.98664,1.07763,0,1,,-999,0,0,,,1
3.96182,0.958111,5.16531,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-4.53671,2.86518,4.61489,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
3.93406,-0.249236,5.16626,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
3.02736,-2.34586,5.5172,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-0.968269,-0.941501,5.64719,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
4.12743,-1.89484,6.13259,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-2.30136,0.791623,6.15159,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
3.19904,0.750269,6.20067,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-3.77779,-2.36597,6.48711,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
2.58465,-1.35598,6.67802,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-3.73457,-0.607935,6.81306,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
3.0031,0.182563,7.39695,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-2.82626,-0.0893585,4.96638,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
3.40716,-1.02521,4.87646,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-3.9503,2.16896,4.81293,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
4.29529,1.52478,3.00821,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-4.32897,-1.22899,4.53061,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
3.72939,-2.86328,4.51936,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-1.55123,-2.98064,4.33237,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
4.70291,-2.76006,4.2831,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-1.56964,1.36835,4.25644,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
2.45028,-0.319052,4.24113,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
3.09533,1.63822,4.05099,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-3.46407,0.324768,3.8087,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
4.19944,-0.981134,3.80717,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-2.94044,2.01608,3.75098,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-4.07588,1.47928,3.71283,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
4.3278,2.85252,3.0483,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-2.91912,-2.30117,7.67342,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-2.56991,-0.834151,11.3307,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-3.29213,-1.68932,9.70893,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-0.525974,-2.76054,9.53806,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
2.03935,-2.25569,9.4717,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-3.38776,1.02624,9.21157,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
3.3538,2.51469,8.12345,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
0.524509,1.22361,8.73133,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
0.99829,1.01353,1.21135,-1,0,0,1.44537,0.260006,1.22595,1.22595,1.22595,0.430751,,-999,0,0,,,1
-0.122844,1.57996,0.655345,1,0,0,0,1,0,0,0,1,,-999,0,0,,,1
-1.96757,-1.46247,2.48146,1,0,0,0,-1,0,0,0,0,,-999,0,0,,,1
-2.41806,1.7691,0.681634,1,0,0,0.708624,0.0738819,3.61476,1.63383,0.507011,0.288371,,-999,0,0,,,1
-1.534,2.79994,0.817672,1,0,0,0,-1,0,0,0,0,,-999,0,0,,,1
1.47016,-1.97799,1.11234,-1,0,0,1.03432,0,0.964874,0.964874,0,0,,-999,0,0,,,1
0.794434,1.79626,1.13869,1,0,0,1.7147,0,2.25774,1.59713,1.59713,0,,-999,0,0,,,1
-1.48485,-2.0755,0.985987,1,0,0,0.435694,0,0.395611,0.395611,0,0,,-999,0,0,,,1
-0.391613,-1.0849,3.46514,1,0,0,0.848616,0.64891,2.15025,1.14141,1.00883,0,,-999,0,0,,,1
-2.21334,2.82173,1.70143,-1,0,0,1.00319,0,0.840798,0.589104,0.589104,0,,-999,0,0,,,1
2.49312,2.49969,0.946598,-1,0,0,0.474041,0.365271,1.46678,0.55853,0.502356,0.8441,,-999,0,0,,,1
1.24827,-1.31247,0.988254,-1,0,0.530983,0.650952,0.506443,0.611746,0.611746,0,0.258279,,-999,0,0,,,1
-0.244271,0.380996,1.17327,1,0,0.554161,0.808843,0.397498,0.705968,0.705968,0,0,,-999,0,0,,,1
-0.9803,0.427595,1.23603,-1,1.11694,0,0.21511,0,0.469629,0.469629,0,0,,-999,0,0,,,1
0.149592,-1.53443,0.992647,1,0,1.37161,0.998309,0.566836,1.09926,1.09926,0,0,,-999,0,0,,,1
