pt,eta,phi,charge,pos_x,pos_y,pos_z,dir_x,dir_y,dir_z
14.036,0.129948,-0.649243,-1,0.000719055,0.000619555,-0.0126083,11.1802,-8.48591,1.82908
8.11384,2.23705,2.528,1,0.000595645,0.000446697,-0.011668,-6.63377,4.672,37.5625
