pos_1_x,pos_1_y,pos_1_z,dir_1_x,dir_1_y,dir_1_z,pos_2_x,pos_2_y,pos_2_z,dir_2_x,dir_2_y,dir_2_z
-0.970962,1.88873,6.15048,-54.9161,101.984,338.005,-1.55633,2.97558,9.752,-270.634,503.135,1666.65
1.93133,-3.66166,-2.08888,3.9588,-10.1214,-5.51633,3.16356,-6.5121,-3.66028,3.71672,-7.85231,-4.36679
0.000599247,0.00074899,0.0179632,-1.17194,-0.856352,2.7614,-1.2673,-0.141968,2.53805,-1.30886,0.556258,2.69152
0.000650279,0.00066133,-0.0127335,-2.6284,-2.38395,-9.69488,-0.696752,-0.918878,-3.16813,-1.58007,-3.10097,-9.45481
0.000595225,0.000710712,-0.0122608,-0.925415,-0.926521,-2.90915,-1.25111,-0.24682,-3.02294,-1.15887,0.460275,-2.80352
0.000725135,0.000582241,-0.0125129,-2.24108,-2.38997,8.61548,-0.985039,-0.685557,3.16813,-2.92872,-1.25806,8.38975
0.000891038,0.000483708,-0.0530935,-0.484455,-0.774373,1.9409,0.45059,-1.19296,3.06949,0.815799,-0.257115,1.84741
0.000674317,0.000611943,-0.0730929,-0.445728,-1.32873,2.90826,-0.969749,-0.828112,2.71439,-1.33587,-0.23101,2.84367
0.000695904,0.000604358,-0.0547208,-0.40257,-1.50522,0.445895,-0.872987,-0.929566,0.322513,-1.45527,-0.491407,0.435511
0.000787537,0.000605175,-0.0727409,0.0125759,-0.950409,0.154584,-0.97834,-0.81795,0.16361,-0.907532,0.184857,0.149735
0.000849994,0.000642822,0.0133874,0.291464,-0.983746,3.14547,0.741243,-0.643142,3.16813,0.947897,-0.152289,2.94219
0.000740935,0.000649616,-0.01266,9.16856,-6.96384,1.50804,1.06287,-0.704629,0.154533,9.94945,-5.73062,1.50491
0.000698916,0.000593185,-0.0124877,0.638988,-0.423213,0.0707782,-0.483201,-1.18013,0.169656,-0.71607,0.15195,0.0758554
0.000590817,0.000418834,-0.0120208,1.2351,-0.768606,-0.336054,0.596173,-1.12729,-0.322241,-0.0625854,-1.43064,-0.333219
0.000721336,0.000642203,-0.0728626,1.19311,-0.729276,-0.153853,0.577078,-1.13718,-0.219396,-0.118266,-1.37192,-0.150262
0.000804787,0.000768638,-0.0125201,0.995217,-0.597563,1.5313,0.431233,-1.20009,1.81207,-0.376974,-1.06476,1.49795
0.000767721,0.000702334,-0.054763,0.990164,-0.677583,0.831096,1.27282,0.0782902,0.900313,0.870342,0.773085,0.812503
0.000703676,0.000600126,-0.0124737,1.14489,-0.633941,1.89482,0.578464,-1.13647,1.95508,-0.156503,-1.25663,1.84872
0.000689423,0.000573269,-0.0124564,3.11343,-1.65619,2.78526,1.22548,-0.352711,1.00554,3.46952,-0.245805,2.76098
0.000706521,0.000607791,-0.0123595,5.02441,-1.63411,4.18158,1.14709,-0.55711,0.999903,4.36681,-2.93033,4.16279
0.000679285,0.000510669,-0.0127467,1.59014,-0.440243,-4.1883,1.19264,0.186778,-3.16813,1.32008,0.844123,-3.99633
0.000704879,0.000585712,0.0135786,2.02187,-0.330026,-6.58344,0.888718,-0.414301,-3.16813,1.51986,-1.27845,-6.36804
0.000733603,0.000547893,-0.0126564,1.03489,0.561216,-1.25575,0.49879,1.17363,-1.48506,-0.309822,1.10087,-1.22752
0.000819221,0.000442306,0.0134811,0.687876,0.4866,-1.39217,-0.137464,1.26779,-2.56904,-0.726598,0.299172,-1.33281
0.000696164,0.000606148,-0.0729385,1.70134,1.43354,6.80752,0.587242,0.859442,3.16813,0.704728,2.0011,6.5634
0.00044711,0.000842854,0.0482737,0.56853,0.616028,-1.02332,-0.418379,1.20463,-1.86623,-0.779274,0.10763,-0.972907
0.000544459,0.000684241,0.0133739,0.46201,0.899589,-1.41805,1.22195,0.364734,-1.95642,0.832763,-0.491108,-1.32947
0.000689837,0.000604414,0.0133902,0.252586,1.14968,2.08239,-0.56802,1.14172,2.47314,-1.01718,0.474157,2.02332
0.000769248,0.000602317,0.0135501,-0.0474347,1.68842,-0.111033,0.520932,1.16397,-0.0721393,1.27327,1.0681,-0.107754
0.000735602,0.000607313,-0.0711114,-0.0799078,0.885903,2.05038,0.88829,0.84433,3.16813,0.780699,-0.0992936,1.85558
0.000693171,0.000596133,-0.0125558,-20.4721,42.323,136.258,-0.490169,0.982141,3.16813,-21.5115,41.6895,135.961
0.000525971,0.000496405,-0.012055,-0.723953,1.22878,-1.7314,0.012942,1.27516,-1.63866,0.724561,1.16784,-1.66938
0.000754356,0.000634492,-0.0124638,-0.46361,0.702861,-0.328293,0.60209,1.12413,-0.62783,0.804045,-0.0166688,-0.319214
0.000742198,0.000622474,0.0171251,-0.414366,0.648926,0.434653,-1.21708,-0.380649,0.99833,0.0424375,-0.737505,0.421249
0.000744424,0.000630816,0.0176325,-0.708331,0.854628,-0.54588,0.045044,1.27443,-0.668497,0.7484,0.772821,-0.528505
0.000760813,0.000641771,-0.0121695,-0.66947,0.937753,-1.2141,-1.23349,0.323546,-1.47629,-1.00376,-0.477074,-1.18069
0.000695119,0.000560861,0.0131308,-1.21057,0.369862,-2.88248,-0.777503,1.01078,-3.08951,-0.0584331,1.17907,-2.72354
0.00111714,0.000484211,-0.0725826,-0.632043,-2.2183,15.8541,-0.178934,-0.434461,3.16813,-1.09858,-1.99505,15.6485
0.000287643,0.000634627,0.0183431,-0.131497,-1.62401,7.56734,-0.208148,-0.638501,3.16813,-0.817086,-1.35615,7.36063
0.000667737,0.000602846,-0.0124423,-0.128858,-3.86595,14.3925,-0.133324,-0.842697,3.16813,-1.04625,-3.67169,14.1874
0.000616121,0.000502164,-0.050172,-0.574927,0.480166,-1.11873,0.770862,1.01585,-2.99905,0.536123,-0.386257,-1.03187
0.000659161,0.000639449,-0.0124106,-0.674048,-0.807494,-0.572737,0.0999273,-1.2713,-0.78643,0.769365,-0.660207,-0.558917
0.000687438,0.000588978,-0.0124491,9.24923,-12.4964,-7.65804,0.710477,-1.05896,-0.640951,8.01645,-13.2752,-7.64016
0.000762177,0.000684518,-0.0125412,0.928183,-0.645825,0.466325,1.26876,0.128245,0.562232,0.755966,0.801465,0.45694
0.000662093,0.000450447,-0.0127096,-1.01994,0.285937,-1.44862,-1.12371,-0.602887,-1.9496,-0.313878,-0.974877,-1.416
0.000792571,0.000726299,-0.0116652,-3.54591,2.50222,20.0954,-0.522127,0.444254,3.16813,-3.0152,3.03982,19.8334
0.000401102,0.000577597,-0.0736222,0.114545,-1.27899,6.25479,-0.13219,-0.643562,3.16813,-0.580587,-1.09877,6.05061
0.000635392,0.000602673,0.0135129,0.0379161,1.29582,1.72541,0.756175,1.02683,1.83477,1.18482,0.406829,1.69011
0.000643494,0.000558959,0.0177365,-0.438422,0.67957,-0.541114,0.718819,1.05332,-1.0775,0.748908,-0.16734,-0.519691
0.000696517,0.0006033,-0.0545747,-0.0064419,-0.82888,-0.187632,-1.14087,-0.569729,-0.407636,-0.634706,0.485177,-0.179612
0.000671015,0.000586784,-0.0547112,-0.663302,1.16217,-6.70013,-0.429036,0.435843,-3.16813,-1.10398,0.658469,-6.49914
0.00185803,0.000786449,0.0143067,-0.121086,0.749286,-0.285732,-1.27448,-0.0434319,-0.698653,-0.038466,-0.715604,-0.274169
-0.000521828,-0.00200011,-0.0710669,-0.737067,0.345317,-0.215879,0.0207512,1.27505,-0.500803,0.726077,0.297195,-0.210089
0.0018173,0.0109524,0.163501,0.930213,-0.0982529,0.655823,0.656151,-1.09346,1.23482,-0.35844,-0.801129,0.636068
0.000714457,0.00049122,-0.0125335,1.09219,0.0986053,0.224478,1.02028,-0.764995,0.272968,0.201684,-1.05629,0.220456
0.00715654,-0.00482737,-0.020723,0.696436,0.828063,-1.92934,1.26476,0.16299,-2.52417,0.842379,-0.583979,-1.86718
0.00135026,0.000563958,0.0145616,0.0534906,0.940636,-0.30789,1.04207,0.73504,-0.468081,0.871871,-0.264426,-0.301868
-0.0325813,-0.00537948,-0.0228795,0.259123,-1.43875,5.64143,-0.146074,-0.810423,3.16813,-0.60988,-1.26222,5.42101
0.0091868,0.0172778,-0.00540836,-1.21545,0.618264,6.31469,-0.485379,0.478685,3.16813,-0.690539,1.13131,6.14867
0.0064158,0.0171677,-0.12241,1.61061,-0.556563,-3.65,1.26705,0.144139,-2.92748,1.42259,0.833549,-3.55163
0.0844883,0.070516,0.070903,1.05822,-1.26782,1.35628,1.19369,-0.448652,1.10984,1.63122,0.00141801,1.34115
0.0276922,0.0357302,-0.144527,2.65536,-2.0412,4.09309,1.17278,-0.500773,1.41334,3.24747,-0.732493,4.07067
0.0236114,0.0353023,-0.0120613,1.49498,-0.986819,1.79099,1.26275,-0.17793,1.28191,1.71615,0.42541,1.76994
0.00197861,-0.000605149,0.00311314,-2.24759,-2.37244,8.52209,-0.989933,-0.685078,3.16813,-2.93531,-1.24728,8.32305
-0.0758106,-0.00336613,0.62161,0.0463606,-0.897154,1.63975,-0.969366,-0.825391,3.16813,-0.779962,0.0983571,1.47664
0.000881164,0.00065199,0.0256882,0.300505,-0.997847,3.16409,0.738095,-0.64732,3.16813,0.951143,-0.167348,2.96042
0.0163316,-0.0212137,-0.00120459,-3.05662,-2.18828,-9.9532,-0.813272,-0.874113,-3.16813,-2.08136,-3.04912,-9.78168
0.0110284,-0.00999278,-0.00995798,-0.97187,-0.94643,-4.22328,-0.355919,-0.927307,-3.16813,0.0361184,-1.29219,-4.01639
0.000719055,0.000619555,-0.0126083,11.1802,-8.48591,1.82908,1.14385,-0.764608,0.166408,0.82535,-0.551707,0.120073
0.000595645,0.000446697,-0.011668,-6.63377,4.672,37.5625,-0.54448,0.437308,3.22421,-0.165045,0.132559,0.977337
0.000693171,0.000596133,-0.0125558,-20.4721,42.323,136.258,-0.490169,0.982141,3.16813,-21.5115,41.6895,135.961
0.000687438,0.000588978,-0.0124491,9.24923,-12.4964,-7.65804,0.710477,-1.05896,-0.640951,8.01645,-13.2752,-7.64016
0.0091868,0.0172778,-0.00540836,-1.21545,0.618264,6.31469,-0.485379,0.478685,3.16813,-0.690539,1.13131,6.14867
