et,eta,theta,phi
273.865,-0.840482,2.32686,-2.58763
251.806,-1.2881,2.60339,0.546113
48.3946,-1.69899,2.77985,-0.615332
48.9669,1.09471,0.645848,2.01515
43.5439,-3.23834,3.06317,-1.24069
44.7802,-0.645723,2.17582,1.55238
42.8761,1.17262,0.600402,0.545243
44.2484,0.0103484,1.56045,2.71443
37.1035,-2.09632,2.897,2.07081
40.022,-0.373355,1.93577,-0.961812
33.4872,-2.57903,2.99019,0.747718
35.686,0.72562,0.901571,-2.40722
32.3821,-3.47992,3.07999,2.55429
32.0927,3.76301,0.0464192,-2.72939
28.7909,2.10545,0.242387,-2.79166
29.07,-1.74336,2.79523,-2.77925
28.3163,-3.90045,3.10113,-2.71439
28.6637,-0.168239,1.73825,0.424496
25.8522,-2.02753,2.87978,-1.54221
25.3983,-3.9648,3.10365,0.992257
25.7113,1.74651,0.345291,-1.12027
22.9012,3.52451,0.0589153,-0.449645
22.6181,-4.69804,3.12337,2.45209
21.1925,3.77129,0.0460366,-1.66948
19.6245,-4.09226,3.10819,-1.78571
18.34,3.31676,0.0725088,2.1439
17.7065,3.6605,0.0514278,0.588014
17.3323,-2.791,3.01903,-0.168591
17.1001,2.20831,0.218894,2.12551
16.9399,-4.30841,3.11468,-0.586292
15.3526,-4.89145,3.12657,-2.79664
14.9183,-2.8743,3.0288,-2.3843
15.1474,-1.08002,2.48685,2.54246
15.4844,0.667576,0.947908,-0.513007
14.9035,0.305667,1.26978,1.38123
12.4395,4.65245,0.0190759,0.0192309
12.3736,4.08381,0.0336832,1.54264
11.4198,1.69974,0.361473,-2.06122
11.325,1.97354,0.276159,0.764114
10.7839,4.44603,0.023449,2.75775
9.87681,2.28574,0.202701,-0.191104
10.2207,-0.781711,2.28324,-1.71251
10.3504,0.4481,1.13698,-1.40391
9.06628,-3.14282,3.05532,1.72014
8.8742,-4.62012,3.12189,1.59597
7.27163,-3.77572,3.09576,0.152076
7.17329,2.82863,0.11805,-2.07974
6.32602,2.84455,0.11619,0.953353
6.02515,1.27538,0.544766,2.90431
5.54329,-4.86262,3.12613,0.519879
5.51521,2.81766,0.119349,2.88361
5.28136,4.73946,0.0174862,-1.36316
4.91496,4.80865,0.0163174,-2.42049
4.36406,2.5455,0.156547,-1.07236
4.14292,-1.56316,2.72862,1.36644
3.73183,-0.753854,2.26197,-0.251203
3.74966,-0.0763927,1.64711,-2.21544
