pt,charge,rp_x,rp_y,rp_z,phi,eta,calo_energy
8.60196,1,0.000847183,0.000172786,-0.0578519,-2.82491,-1.21775,0
1.0698,-1,0.00107126,0.000627987,0.044242,-1.53395,-2.06097,0
1.56216,-1,0.00109778,0.000769079,-0.0326195,-1.20544,-2.19882,0
1.22122,1,0.000727944,0.000492759,-0.0837562,0.228194,-1.73751,0
