pt,charge,rp_x,rp_y,rp_z,phi,eta,calo_energy
0.982907,-1,0.000352286,0.00068352,0.0163225,1.42008,1.94626,0
2.96196,1,0.000694373,0.000634398,-0.0545701,1.56084,2.3911,0
1.67864,1,0.000726244,0.000635611,0.0152654,1.74936,2.15679,0
