pt,eta,phi,charge,pos_x,pos_y,pos_z,dir_x,dir_y,dir_z
36.0926,-1.68441,2.72751,-1,0.000710329,0.000657764,-0.05395,-33.0422,14.5218,-93.9073
11.6195,-1.03192,-2.85777,1,0.00069182,0.000657554,-0.0540072,-11.1547,-3.25374,-14.2348
42.7156,-0.435157,-0.692635,1,0.000713395,0.000650364,-0.0540254,32.8725,-27.2768,-19.1802
16.4621,-1.76705,-0.237992,-1,0.000712828,0.000700632,-0.0539762,15.998,-3.88096,-46.7748
