isValid,isFake,pos_x,pos_y,pos_z,xError,yError,zError,chi2,ndof
1,0,0.000670058,0.000668371,-0.0539983,1.67003e-05,1.28901e-05,2.43574e-05,44.9425,50.1811
1,0,0.000677611,0.000573015,-0.0747156,1.82451e-05,1.797e-05,2.0125e-05,81.9972,100.71
1,0,0.000731457,0.000656492,0.0161144,2.48701e-05,2.61111e-05,2.8851e-05,54.3236,69.0382
1,0,0.000721356,0.000635228,0.0223941,1.99809e-05,2.19035e-05,2.92474e-05,52.8494,77.0453
1,0,0.000702699,0.000695079,-0.0297672,3.28546e-05,4.1273e-05,3.96918e-05,36.2356,34.4179
1,0,0.000765686,0.000709753,0.0454018,4.18578e-05,4.15426e-05,5.57983e-05,23.8391,42.3444
1,0,0.000724678,0.000653917,-0.0599681,3.74064e-05,3.57777e-05,4.12511e-05,12.7276,38.1497
1,0,0.000658373,0.000581954,-0.0861241,4.60714e-05,4.519e-05,6.52404e-05,28.6889,35.1614
1,0,0.000641788,0.000606303,0.0296735,5.61944e-05,9.55777e-05,9.91035e-05,9.25155,11.9557
1,0,0.000589089,0.000638464,-0.099084,8.59606e-05,6.96752e-05,0.000107506,6.90015,16.7371
1,0,0.000726964,0.000683385,-2.37727e-05,7.42371e-05,6.25826e-05,8.30674e-05,8.10854,16.5144
1,0,0.000841484,0.000266754,-0.0565969,0.000161999,0.000170901,0.000219144,6.55852,4.51921
1,0,0.000749538,0.000766769,-0.0667988,0.000142058,0.000158814,0.000195798,3.31809,9.07831
1,0,0.000585454,0.000716968,-0.083941,0.000127525,0.000174557,0.000157243,6.03972,6.74988
1,0,0.000718167,0.000663341,0.0583653,0.0001869,0.000165492,0.000216928,0.204858,0.937289
1,0,0.000862572,0.000626942,-0.0349412,0.000196752,0.000208196,0.000333632,3.15477,2.75641
