pt,charge,rp_x,rp_y,rp_z,phi,eta,calo_energy
2.25945,-1,-0.00119323,0.00244277,-0.0891379,0.80166,-1.57525,0
8.9685,1,0.000611981,0.000581925,0.106095,-1.43191,-1.22614,0
