pt,charge,pos_x,pos_y,pos_z,phi,eta,calo_energy
3.07002,-1,0.000720278,0.000603718,0.00155847,0.930071,-1.60743,0
11.5971,1,0.000732481,0.000586649,0.0252114,-1.47207,-1.19219,0
