detid,front_1_x,front_1_y,front_1_z,front_2_x,front_2_y,front_2_z,front_3_x,front_3_y,front_3_z,front_4_x,front_4_y,front_4_z,back_1_x,back_1_y,back_1_z,back_2_x,back_2_y,back_2_z,back_3_x,back_3_y,back_3_z,back_4_x,back_4_y,back_4_z
604050032,-0.529246,0.86245,-5.78234,-0.760259,0.669021,-5.78224,-1.91823,1.81234,-5.782,-1.45129,2.20331,-5.7822,-0.529293,0.862433,-5.92934,-0.760306,0.669004,-5.92924,-1.91828,1.81232,-5.929,-1.45134,2.20329,-5.9292
604050544,-0.529246,0.86245,-5.78234,-0.760259,0.669021,-5.78224,-1.91823,1.81234,-5.782,-1.45129,2.20331,-5.7822,-0.529293,0.862433,-5.92934,-0.760306,0.669004,-5.92924,-1.91828,1.81232,-5.929,-1.45134,2.20329,-5.9292
604054072,-0.498673,1.36385,-8.31357,-1.11157,0.934881,-8.31502,-2.60542,2.38667,-8.31723,-1.35121,3.26451,-8.31424,-0.498312,1.36395,-8.49403,-1.1112,0.934979,-8.49549,-2.60506,2.38677,-8.49769,-1.35085,3.2646,-8.49471
604058168,-1.25758,1.07276,-9.31498,-0.578801,1.54902,-9.31335,-1.35187,3.26167,-9.3155,-2.60506,2.38237,-9.3185,-1.25803,1.07278,-9.13451,-0.579249,1.54905,-9.13289,-1.35232,3.26169,-9.13503,-2.60551,2.3824,-9.13803
604050032,-0.529246,0.86245,-5.78234,-0.760259,0.669021,-5.78224,-1.91823,1.81234,-5.782,-1.45129,2.20331,-5.7822,-0.529293,0.862433,-5.92934,-0.760306,0.669004,-5.92924,-1.91828,1.81232,-5.929,-1.45134,2.20329,-5.9292
604050544,-0.529246,0.86245,-5.78234,-0.760259,0.669021,-5.78224,-1.91823,1.81234,-5.782,-1.45129,2.20331,-5.7822,-0.529293,0.862433,-5.92934,-0.760306,0.669004,-5.92924,-1.91828,1.81232,-5.929,-1.45134,2.20329,-5.9292
604054072,-0.498673,1.36385,-8.31357,-1.11157,0.934881,-8.31502,-2.60542,2.38667,-8.31723,-1.35121,3.26451,-8.31424,-0.498312,1.36395,-8.49403,-1.1112,0.934979,-8.49549,-2.60506,2.38677,-8.49769,-1.35085,3.2646,-8.49471
604058168,-1.25758,1.07276,-9.31498,-0.578801,1.54902,-9.31335,-1.35187,3.26167,-9.3155,-2.60506,2.38237,-9.3185,-1.25803,1.07278,-9.13451,-0.579249,1.54905,-9.13289,-1.35232,3.26169,-9.13503,-2.60551,2.3824,-9.13803
604050032,-0.529246,0.86245,-5.78234,-0.760259,0.669021,-5.78224,-1.91823,1.81234,-5.782,-1.45129,2.20331,-5.7822,-0.529293,0.862433,-5.92934,-0.760306,0.669004,-5.92924,-1.91828,1.81232,-5.929,-1.45134,2.20329,-5.9292
604050544,-0.529246,0.86245,-5.78234,-0.760259,0.669021,-5.78224,-1.91823,1.81234,-5.782,-1.45129,2.20331,-5.7822,-0.529293,0.862433,-5.92934,-0.760306,0.669004,-5.92924,-1.91828,1.81232,-5.929,-1.45134,2.20329,-5.9292
604054072,-0.498673,1.36385,-8.31357,-1.11157,0.934881,-8.31502,-2.60542,2.38667,-8.31723,-1.35121,3.26451,-8.31424,-0.498312,1.36395,-8.49403,-1.1112,0.934979,-8.49549,-2.60506,2.38677,-8.49769,-1.35085,3.2646,-8.49471
604058168,-1.25758,1.07276,-9.31498,-0.578801,1.54902,-9.31335,-1.35187,3.26167,-9.3155,-2.60506,2.38237,-9.3185,-1.25803,1.07278,-9.13451,-0.579249,1.54905,-9.13289,-1.35232,3.26169,-9.13503,-2.60551,2.3824,-9.13803
604017288,-0.990412,0.197792,6.07656,-0.887133,0.480838,6.07636,-2.35625,1.18067,6.07644,-2.565,0.608563,6.07686,-0.990361,0.19788,6.22356,-0.887083,0.480926,6.22336,-2.3562,1.18076,6.22344,-2.56495,0.608651,6.22386
604017296,-1.01062,0.0215144,5.78323,-0.957993,0.318182,5.7833,-2.52621,0.752647,5.78376,-2.63259,0.15301,5.78362,-1.01059,0.0214754,5.93023,-0.95796,0.318143,5.9303,-2.52618,0.752608,5.93076,-2.63256,0.152971,5.93062
604017800,-0.990412,0.197792,6.07656,-0.887133,0.480838,6.07636,-2.35625,1.18067,6.07644,-2.565,0.608563,6.07686,-0.990361,0.19788,6.22356,-0.887083,0.480926,6.22336,-2.3562,1.18076,6.22344,-2.56495,0.608651,6.22386
604017808,-1.01062,0.0215144,5.78323,-0.957993,0.318182,5.7833,-2.52621,0.752647,5.78376,-2.63259,0.15301,5.78362,-1.01059,0.0214754,5.93023,-0.95796,0.318143,5.9303,-2.52618,0.752608,5.93076,-2.63256,0.152971,5.93062
604021320,-1.45454,-0.00358269,8.30992,-1.26062,0.718946,8.31058,-3.13522,1.62733,8.31342,-3.53207,0.148759,8.31206,-1.45437,-0.00379379,8.49038,-1.26045,0.718735,8.49104,-3.13505,1.62712,8.49388,-3.53189,0.148548,8.49253
604025416,-1.44128,0.81052,9.31304,-1.65652,0.00974503,9.31135,-3.53031,0.150098,9.31278,-3.13293,1.62852,9.31589,-1.44138,0.810929,9.13258,-1.65662,0.0101541,9.13089,-3.53042,0.150507,9.13231,-3.13303,1.62893,9.13543
604050032,-0.529246,0.86245,-5.78234,-0.760259,0.669021,-5.78224,-1.91823,1.81234,-5.782,-1.45129,2.20331,-5.7822,-0.529293,0.862433,-5.92934,-0.760306,0.669004,-5.92924,-1.91828,1.81232,-5.929,-1.45134,2.20329,-5.9292
604050544,-0.529246,0.86245,-5.78234,-0.760259,0.669021,-5.78224,-1.91823,1.81234,-5.782,-1.45129,2.20331,-5.7822,-0.529293,0.862433,-5.92934,-0.760306,0.669004,-5.92924,-1.91828,1.81232,-5.929,-1.45134,2.20329,-5.9292
604017288,-0.990412,0.197792,6.07656,-0.887133,0.480838,6.07636,-2.35625,1.18067,6.07644,-2.565,0.608563,6.07686,-0.990361,0.19788,6.22356,-0.887083,0.480926,6.22336,-2.3562,1.18076,6.22344,-2.56495,0.608651,6.22386
604017296,-1.01062,0.0215144,5.78323,-0.957993,0.318182,5.7833,-2.52621,0.752647,5.78376,-2.63259,0.15301,5.78362,-1.01059,0.0214754,5.93023,-0.95796,0.318143,5.9303,-2.52618,0.752608,5.93076,-2.63256,0.152971,5.93062
604017800,-0.990412,0.197792,6.07656,-0.887133,0.480838,6.07636,-2.35625,1.18067,6.07644,-2.565,0.608563,6.07686,-0.990361,0.19788,6.22356,-0.887083,0.480926,6.22336,-2.3562,1.18076,6.22344,-2.56495,0.608651,6.22386
604017808,-1.01062,0.0215144,5.78323,-0.957993,0.318182,5.7833,-2.52621,0.752647,5.78376,-2.63259,0.15301,5.78362,-1.01059,0.0214754,5.93023,-0.95796,0.318143,5.9303,-2.52618,0.752608,5.93076,-2.63256,0.152971,5.93062
604017160,1.00941,0.146704,6.07715,1.00948,-0.154596,6.07745,2.62951,-0.308077,6.07743,2.62938,0.300922,6.07684,1.00943,0.146847,6.22415,1.00949,-0.154453,6.22445,2.62953,-0.307934,6.22443,2.62939,0.301065,6.22384
604017672,1.00941,0.146704,6.07715,1.00948,-0.154596,6.07745,2.62951,-0.308077,6.07743,2.62938,0.300922,6.07684,1.00943,0.146847,6.22415,1.00949,-0.154453,6.22445,2.62953,-0.307934,6.22443,2.62939,0.301065,6.22384
604021256,1.36922,0.489904,8.31042,1.43489,-0.255308,8.31093,3.50735,-0.465589,8.31264,3.37296,1.0594,8.3116,1.36908,0.490015,8.49089,1.43475,-0.255197,8.4914,3.50721,-0.465478,8.4931,3.37282,1.05951,8.49206
604025352,1.63379,-0.277468,9.31182,1.56162,0.548585,9.31068,3.37008,1.05877,9.31275,3.50332,-0.466317,9.31486,1.63406,-0.277694,9.13135,1.56189,0.548359,9.13021,3.37035,1.05855,9.13228,3.50359,-0.466543,9.13439
604029448,1.8249,-0.293144,10.2114,1.7476,0.603229,10.2119,3.38131,1.06089,10.2154,3.51285,-0.464348,10.2146,1.82525,-0.293023,10.0309,1.74795,0.60335,10.0314,3.38167,1.06101,10.0349,3.5132,-0.464227,10.0341
604050032,-0.529246,0.86245,-5.78234,-0.760259,0.669021,-5.78224,-1.91823,1.81234,-5.782,-1.45129,2.20331,-5.7822,-0.529293,0.862433,-5.92934,-0.760306,0.669004,-5.92924,-1.91828,1.81232,-5.929,-1.45134,2.20329,-5.9292
604050544,-0.529246,0.86245,-5.78234,-0.760259,0.669021,-5.78224,-1.91823,1.81234,-5.782,-1.45129,2.20331,-5.7822,-0.529293,0.862433,-5.92934,-0.760306,0.669004,-5.92924,-1.91828,1.81232,-5.929,-1.45134,2.20329,-5.9292
604050032,-0.529246,0.86245,-5.78234,-0.760259,0.669021,-5.78224,-1.91823,1.81234,-5.782,-1.45129,2.20331,-5.7822,-0.529293,0.862433,-5.92934,-0.760306,0.669004,-5.92924,-1.91828,1.81232,-5.929,-1.45134,2.20329,-5.9292
604050544,-0.529246,0.86245,-5.78234,-0.760259,0.669021,-5.78224,-1.91823,1.81234,-5.782,-1.45129,2.20331,-5.7822,-0.529293,0.862433,-5.92934,-0.760306,0.669004,-5.92924,-1.91828,1.81232,-5.929,-1.45134,2.20329,-5.9292
604050024,-0.371199,0.940858,-6.075,-0.63236,0.790603,-6.07539,-1.57359,2.11806,-6.07528,-1.04572,2.42177,-6.07451,-0.37105,0.940976,-6.222,-0.632211,0.79072,-6.22239,-1.57344,2.11818,-6.22228,-1.04557,2.42188,-6.22151
604050032,-0.529246,0.86245,-5.78234,-0.760259,0.669021,-5.78224,-1.91823,1.81234,-5.782,-1.45129,2.20331,-5.7822,-0.529293,0.862433,-5.92934,-0.760306,0.669004,-5.92924,-1.91828,1.81232,-5.929,-1.45134,2.20329,-5.9292
604050536,-0.371199,0.940858,-6.075,-0.63236,0.790603,-6.07539,-1.57359,2.11806,-6.07528,-1.04572,2.42177,-6.07451,-0.37105,0.940976,-6.222,-0.632211,0.79072,-6.22239,-1.57344,2.11818,-6.22228,-1.04557,2.42188,-6.22151
604050544,-0.529246,0.86245,-5.78234,-0.760259,0.669021,-5.78224,-1.91823,1.81234,-5.782,-1.45129,2.20331,-5.7822,-0.529293,0.862433,-5.92934,-0.760306,0.669004,-5.92924,-1.91828,1.81232,-5.929,-1.45134,2.20329,-5.9292
604017296,-1.01062,0.0215144,5.78323,-0.957993,0.318182,5.7833,-2.52621,0.752647,5.78376,-2.63259,0.15301,5.78362,-1.01059,0.0214754,5.93023,-0.95796,0.318143,5.9303,-2.52618,0.752608,5.93076,-2.63256,0.152971,5.93062
604017808,-1.01062,0.0215144,5.78323,-0.957993,0.318182,5.7833,-2.52621,0.752647,5.78376,-2.63259,0.15301,5.78362,-1.01059,0.0214754,5.93023,-0.95796,0.318143,5.9303,-2.52618,0.752608,5.93076,-2.63256,0.152971,5.93062
604021320,-1.45454,-0.00358269,8.30992,-1.26062,0.718946,8.31058,-3.13522,1.62733,8.31342,-3.53207,0.148759,8.31206,-1.45437,-0.00379379,8.49038,-1.26045,0.718735,8.49104,-3.13505,1.62712,8.49388,-3.53189,0.148548,8.49253
604021328,-1.36947,-0.500513,8.06443,-1.43459,0.244748,8.06409,-3.50689,0.456559,8.06554,-3.37363,-1.06853,8.06623,-1.36933,-0.500418,8.2449,-1.43445,0.244842,8.24456,-3.50676,0.456653,8.246,-3.37349,-1.06844,8.2467
604025424,-1.63254,0.268609,9.56022,-1.5609,-0.55749,9.56046,-3.36968,-1.06652,9.56297,-3.50195,0.458656,9.56253,-1.63277,0.268537,9.37975,-1.56113,-0.557563,9.37999,-3.36991,-1.06659,9.3825,-3.50218,0.458584,9.38206
604029520,-1.82315,0.292026,10.4595,-1.74564,-0.60432,10.4556,-3.37925,-1.06237,10.4554,-3.51114,0.462824,10.4621,-1.82334,0.292803,10.2791,-1.74583,-0.603543,10.2751,-3.37944,-1.06159,10.2749,-3.51133,0.463601,10.2816
