path,slot,moduleLabel,moduleType,VID,KEY,id,pt,eta,phi,mass
HLT_QuadJet75_55_35_20_BTagIP_VBF_v4,7,hltL1sL1TripleJet644424VBFORTripleJet644828VBFORTripleJet684832VBF,HLTLevel1GTSeed,-86,76,0,108,-1.566,2.79253,0
HLT_QuadJet75_55_35_20_BTagIP_VBF_v4,7,hltL1sL1TripleJet644424VBFORTripleJet644828VBFORTripleJet684832VBF,HLTLevel1GTSeed,-86,77,0,52,0.174,0,0
HLT_QuadJet75_55_35_20_BTagIP_VBF_v4,7,hltL1sL1TripleJet644424VBFORTripleJet644828VBFORTripleJet684832VBF,HLTLevel1GTSeed,-86,78,0,32,-0.174,-1.0472,0
HLT_QuadJet75_55_35_20_BTagIP_VBF_v4,21,hltL1FastJetSingle75HbbVBF,HLT1CaloJet,85,0,0,99.8032,-1.52755,2.80888,10.1227
HLT_QuadJet75_55_35_20_BTagIP_VBF_v4,22,hltL1FastJetDouble55HbbVBF,HLT1CaloJet,85,0,0,99.8032,-1.52755,2.80888,10.1227
HLT_QuadJet75_55_35_20_BTagIP_VBF_v4,22,hltL1FastJetDouble55HbbVBF,HLT1CaloJet,85,1,0,60.9232,0.252691,0.0122534,8.70592
HLT_QuadJet75_55_35_20_BTagIP_VBF_v4,23,hltL1FastJetTriple35HbbVBF,HLT1CaloJet,85,0,0,99.8032,-1.52755,2.80888,10.1227
HLT_QuadJet75_55_35_20_BTagIP_VBF_v4,23,hltL1FastJetTriple35HbbVBF,HLT1CaloJet,85,1,0,60.9232,0.252691,0.0122534,8.70592
HLT_QuadJet75_55_38_20_BTagIP_VBF_v4,7,hltL1sL1TripleJet644424VBFORTripleJet644828VBFORTripleJet684832VBF,HLTLevel1GTSeed,-86,76,0,108,-1.566,2.79253,0
HLT_QuadJet75_55_38_20_BTagIP_VBF_v4,7,hltL1sL1TripleJet644424VBFORTripleJet644828VBFORTripleJet684832VBF,HLTLevel1GTSeed,-86,77,0,52,0.174,0,0
HLT_QuadJet75_55_38_20_BTagIP_VBF_v4,7,hltL1sL1TripleJet644424VBFORTripleJet644828VBFORTripleJet684832VBF,HLTLevel1GTSeed,-86,78,0,32,-0.174,-1.0472,0
HLT_QuadJet75_55_38_20_BTagIP_VBF_v4,21,hltL1FastJetSingle75HbbVBF,HLT1CaloJet,85,0,0,99.8032,-1.52755,2.80888,10.1227
HLT_QuadJet75_55_38_20_BTagIP_VBF_v4,22,hltL1FastJetDouble55HbbVBF,HLT1CaloJet,85,0,0,99.8032,-1.52755,2.80888,10.1227
HLT_QuadJet75_55_38_20_BTagIP_VBF_v4,22,hltL1FastJetDouble55HbbVBF,HLT1CaloJet,85,1,0,60.9232,0.252691,0.0122534,8.70592
HLT_QuadJet75_55_38_20_BTagIP_VBF_v4,23,hltL1FastJetTriple38HbbVBF,HLT1CaloJet,85,0,0,99.8032,-1.52755,2.80888,10.1227
HLT_QuadJet75_55_38_20_BTagIP_VBF_v4,23,hltL1FastJetTriple38HbbVBF,HLT1CaloJet,85,1,0,60.9232,0.252691,0.0122534,8.70592
HLT_QuadPFJet78_61_44_31_BTagCSV_VBF_v2,7,hltL1sL1TripleJet644424VBFORTripleJet644828VBFORTripleJet684832VBF,HLTLevel1GTSeed,-86,76,0,108,-1.566,2.79253,0
HLT_QuadPFJet78_61_44_31_BTagCSV_VBF_v2,7,hltL1sL1TripleJet644424VBFORTripleJet644828VBFORTripleJet684832VBF,HLTLevel1GTSeed,-86,77,0,52,0.174,0,0
HLT_QuadPFJet78_61_44_31_BTagCSV_VBF_v2,7,hltL1sL1TripleJet644424VBFORTripleJet644828VBFORTripleJet684832VBF,HLTLevel1GTSeed,-86,78,0,32,-0.174,-1.0472,0
HLT_QuadPFJet78_61_44_31_BTagCSV_VBF_v2,21,hltL1FastJetSingle64HbbVBF,HLT1CaloJet,85,0,0,99.8032,-1.52755,2.80888,10.1227
HLT_QuadPFJet78_61_44_31_BTagCSV_VBF_v2,22,hltL1FastJetDouble44HbbVBF,HLT1CaloJet,85,0,0,99.8032,-1.52755,2.80888,10.1227
HLT_QuadPFJet78_61_44_31_BTagCSV_VBF_v2,22,hltL1FastJetDouble44HbbVBF,HLT1CaloJet,85,1,0,60.9232,0.252691,0.0122534,8.70592
HLT_QuadPFJet78_61_44_31_BTagCSV_VBF_v2,23,hltL1FastJetTriple24HbbVBF,HLT1CaloJet,85,0,0,99.8032,-1.52755,2.80888,10.1227
HLT_QuadPFJet78_61_44_31_BTagCSV_VBF_v2,23,hltL1FastJetTriple24HbbVBF,HLT1CaloJet,85,1,0,60.9232,0.252691,0.0122534,8.70592
HLT_QuadPFJet78_61_44_31_BTagCSV_VBF_v2,23,hltL1FastJetTriple24HbbVBF,HLT1CaloJet,85,2,0,31.5727,-0.206756,-1.14462,7.27109
HLT_QuadPFJet78_61_44_31_BTagCSV_VBF_v2,24,hltL1FastJetQuad18HbbVBF,HLT1CaloJet,85,0,0,99.8032,-1.52755,2.80888,10.1227
HLT_QuadPFJet78_61_44_31_BTagCSV_VBF_v2,24,hltL1FastJetQuad18HbbVBF,HLT1CaloJet,85,1,0,60.9232,0.252691,0.0122534,8.70592
HLT_QuadPFJet78_61_44_31_BTagCSV_VBF_v2,24,hltL1FastJetQuad18HbbVBF,HLT1CaloJet,85,2,0,31.5727,-0.206756,-1.14462,7.27109
HLT_QuadPFJet82_65_48_35_BTagCSV_VBF_v2,7,hltL1sL1TripleJet644424VBFORTripleJet644828VBFORTripleJet684832VBF,HLTLevel1GTSeed,-86,76,0,108,-1.566,2.79253,0
HLT_QuadPFJet82_65_48_35_BTagCSV_VBF_v2,7,hltL1sL1TripleJet644424VBFORTripleJet644828VBFORTripleJet684832VBF,HLTLevel1GTSeed,-86,77,0,52,0.174,0,0
HLT_QuadPFJet82_65_48_35_BTagCSV_VBF_v2,7,hltL1sL1TripleJet644424VBFORTripleJet644828VBFORTripleJet684832VBF,HLTLevel1GTSeed,-86,78,0,32,-0.174,-1.0472,0
