pos_x,pos_y,pos_z,dir_x,dir_y,dir_z,pt,phi,eta,charge,chi2,ndof
0.000728518,0.000608548,0.0244451,-0.690057,-0.182131,-0.700464,1.13448,-2.88354,-0.868211,1,4.70107,14
0.000712768,0.000665265,-0.0231008,-0.982154,-0.187719,-0.0116397,0.758335,-2.95274,-0.0116403,-1,6.83581,9
0.000776792,0.000478261,-0.0228508,-0.800328,-0.325511,-0.503505,0.774841,-2.7553,-0.55399,1,2.20374,9
0.000816032,0.000431784,0.0511402,-0.794992,-0.382912,0.470495,0.904223,-2.69273,0.510706,1,3.1811,7
0.000765628,0.000499446,-0.0588369,-0.751545,-0.312214,-0.581121,0.880169,-2.74786,-0.664154,-1,6.67125,14
0.00071341,0.000622252,-0.0588026,-0.653794,-0.337712,0.677129,2.55089,-2.6648,0.823793,-1,11.0117,17
0.000763901,0.000530863,-0.0230077,-0.878851,-0.452993,-0.149724,0.79745,-2.66567,-0.150858,-1,7.52952,10
0.000731276,0.000596964,-0.0230309,-0.816716,-0.516775,-0.256748,1.37873,-2.57744,-0.262624,1,15.5279,15
0.000746275,0.000585212,0.0510482,-0.829807,-0.557699,-0.0197963,0.946612,-2.54985,-0.0197989,1,12.6395,15
0.000649081,0.000699694,0.0204335,-0.683146,-0.589498,-0.43105,1.32532,-2.42965,-0.461186,-1,16.9115,12
0.000740502,0.000600134,0.0284322,-0.500273,-0.752076,0.429078,1.98281,-2.15777,0.458767,1,4.77344,15
0.000757637,0.000596929,-0.0230258,-0.221093,-0.61039,-0.760619,0.911984,-1.91831,-0.997683,1,6.24486,9
0.000699499,0.000616038,0.0246808,-0.248874,-0.883286,-0.397325,0.861936,-1.84544,-0.420468,1,8.27996,9
0.000648344,0.000632558,0.0509561,-0.160718,-0.523634,0.836647,1.57608,-1.8686,1.20989,-1,0.220054,3
0.000421697,0.000617801,0.028149,-0.0174439,-0.527609,-0.849308,1.39027,-1.60385,-1.25367,-1,3.0948,2
0.000748759,0.000609401,-0.0589577,-0.0346129,-0.987384,0.154516,0.823221,-1.60584,0.155763,-1,14.5131,11
0.000691577,0.000604334,0.024295,0.0908088,-0.968546,0.231672,0.927791,-1.47731,0.235956,1,7.53763,15
0.000670322,0.00060741,0.02452,0.00602717,-0.880789,0.47347,0.884943,-1.56395,0.514534,-1,19.3668,14
0.000690381,0.000596915,0.0283159,0.245771,-0.884133,0.397373,1.22838,-1.29966,0.420525,-1,7.91984,13
0.00052088,0.000526992,0.0246844,0.129935,-0.334459,-0.93341,1.28962,-1.20025,-1.68424,1,40.4344,41
0.000715621,0.000602461,0.0246054,0.358094,-0.878697,-0.31569,7.24989,-1.18382,-0.326853,-1,19.1184,12
0.000770944,0.000627605,0.028507,0.380728,-0.798345,0.466574,0.859892,-1.1258,0.505682,-1,9.78163,14
0.000795833,0.000652839,0.0284676,0.294647,-0.434913,0.850902,1.05,-0.975343,1.25941,1,3.18132,6
