pos_x,pos_y,pos_z,dir_x,dir_y,dir_z,pt,phi,eta,charge,chi2,ndof
0.000719012,0.000537714,-0.0730726,-0.520758,-0.00760458,0.85367,0.926349,-3.12699,1.26953,-1,3.67692,5
0.00073513,0.000584492,0.0463747,-0.610787,-0.107871,0.784413,48.564,-2.96679,1.05674,1,10.5886,10
0.000726944,0.000616924,0.0211443,-0.925739,-0.144318,-0.349543,0.78156,-2.98694,-0.364923,-1,6.04028,14
0.000729731,0.000613557,0.0463262,-0.605382,-0.131604,0.784979,7.04417,-2.92753,1.05821,-1,9.70155,6
0.000731873,0.000590701,0.00856905,-0.879082,-0.245282,0.40872,1.50147,-2.86949,0.434073,-1,18.5632,16
0.00079448,0.000464335,0.0216622,-0.328496,-0.151114,-0.932339,0.904156,-2.71044,-1.67599,1,0.854617,3
0.000725048,0.000619223,0.070311,-0.680105,-0.461709,0.569458,1.14131,-2.54518,0.646721,1,9.21793,14
0.000746395,0.00058624,0.0463343,-0.467732,-0.342111,0.814977,0.803554,-2.51009,1.14167,1,3.37829,12
0.000696198,0.000649193,0.0213833,-0.274405,-0.213939,0.937514,0.804004,-2.47938,1.71711,-1,23.1134,37
0.000811696,0.000521417,0.0210987,-0.467554,-0.450671,0.760453,1.45304,-2.37458,0.997288,1,6.8542,19
0.00091615,0.000445772,0.0703028,-0.191437,-0.217249,-0.95716,0.973072,-2.29312,-1.91088,1,0.0476044,1
0.000749828,0.000581164,-0.0729926,-0.501429,-0.538221,0.677413,0.996828,-2.32082,0.824317,-1,10.5227,8
0.000594238,0.0006779,0.070192,-0.221963,-0.432748,-0.873763,1.76789,-2.04472,-1.34877,1,0.589721,3
0.000831462,0.000581991,0.021136,-0.191022,-0.760168,0.621011,1.18597,-1.81699,0.72665,1,7.1658,17
0.000612137,0.000627749,0.0207973,-0.133813,-0.783672,-0.606591,1.28693,-1.73992,-0.703509,1,10.4004,17
0.00072425,0.000608224,0.0701175,-0.189833,-0.97548,0.111369,1.90742,-1.763,0.111833,-1,23.5397,16
0.000759915,0.000607217,-0.022628,-0.0536965,-0.94513,0.322251,2.35681,-1.62755,0.334157,-1,14.1388,13
