energy,et,eta,phi,pos,hadronicOverEm,hadronicDepth1OverEcal,hadronicDepth2OverEcal,e1x5,e2x5,e3x3,e5x5,maxEnergyXtal,sigmaEtaEta,sigmaIetaIeta,r1x5,r2x5,r9,ecalRecHitSumEtConeDR04,hcalTowerSumEtConeDR04,hcalDepth1TowerSumEtConeDR04,hcalDepth2TowerSumEtConeDR04,trkSumPtSolidConeConeDR04,trkSumPtHollowConeDR04,nTrkSolidConeDR04,nTrkHollowConeDR04,ecalRecHitSumEtDR03,hcalTowerSumEtDR03,hcalDepth1TowerSumEtDR03,hcalDepth2TowerSumEtDR03,trkSumPtSolidConeDR03,trkSumPtHollowConeDR03,nTrkSolidConeDR03,nTrkHollowConeDR03
71.6424,57.4692,0.688628,1.69066,0.000748639,0.000601833,0.0463334,0.296713,0.296713,0,23.2962,42.1846,37.8365,54.2191,13.0834,0.0146064,0.0147379,0.429668,0.778041,0.529264,5.70714,11.4908,11.4908,0,10.2817,10.2817,2,2,5.3079,9.31256,9.31256,0,10.2817,10.2817,2,2
