pos_1_x,pos_1_y,pos_1_z,dir_1_x,dir_1_y,dir_1_z,pos_2_x,pos_2_y,pos_2_z,dir_2_x,dir_2_y,dir_2_z
0.000719012,0.000537714,-0.0730726,-0.92625,-0.0135259,1.51839,-0.767059,-1.01873,2.3471,0.234234,-0.857604,1.47821
0.00073513,0.000584492,0.0463747,-47.8239,-8.44613,61.4186,-1.25904,-0.202526,1.66031,-48.0202,-7.01283,61.3788
0.000726944,0.000616924,0.0211443,-0.772232,-0.120387,-0.291581,-0.158415,-1.26534,-0.637116,0.688763,-0.271006,-0.285097
0.000729731,0.000613557,0.0463262,-6.8834,-1.49639,8.92547,-1.21171,-0.397447,1.66554,-6.3706,-2.84673,8.8385
0.000731873,0.000590701,0.00856905,-1.44623,-0.403528,0.67241,-0.900094,-0.903334,0.606765,-0.382575,-1.41506,0.656099
0.00079448,0.000464335,0.0216622,-0.821412,-0.377863,-2.33134,-1.05206,0.378412,-3.16813,-0.366679,0.734659,-2.1455
0.000725048,0.000619223,0.070311,-0.944269,-0.641045,0.790646,-1.26787,0.13665,1.02887,-0.755602,0.807606,0.763923
0.000746395,0.00058624,0.0463343,-0.64858,-0.474388,1.13009,-1.08444,0.670952,2.34885,0.138802,0.734006,1.06391
0.000696198,0.000649193,0.0213833,-0.634067,-0.49435,2.16631,-0.0798244,-1.03883,3.16813,0.487384,-0.519495,1.9369
0.000811696,0.000521417,0.0210987,-1.04617,-1.00839,1.70154,-1.24027,-0.296521,1.59204,-1.34192,0.411891,1.65316
0.00091615,0.000445772,0.0703028,-0.643328,-0.730068,-3.21654,-0.890783,-0.255297,-3.16813,-0.873232,0.247597,-3.02603
0.000749828,0.000581164,-0.0729926,-0.679494,-0.729351,0.917972,0.109776,-1.27049,1.25602,0.77181,-0.578341,0.894656
0.000594238,0.0006779,0.070192,-0.806834,-1.57304,-3.17613,-0.996811,-0.795334,-2.29429,-1.68167,-0.437303,-3.133
0.000831462,0.000581991,0.021136,-0.289036,-1.15021,0.939653,-1.01192,-0.776015,1.10883,-1.14918,0.0265245,0.90821
0.000612137,0.000627749,0.0207973,-0.216609,-1.26857,-0.981919,-0.895525,-0.907865,-1.01205,-1.23696,-0.225666,-0.954863
0.00072425,0.000608224,0.0701175,-0.364358,-1.8723,0.213758,0.255888,-1.24929,0.219453,1.05922,-1.5526,0.215138
0.000759915,0.000607217,-0.022628,-0.133684,-2.35301,0.802283,0.328572,-1.23217,0.418972,1.27048,-1.9437,0.79068
0.000754279,0.000605842,0.070118,-0.105501,-4.07034,0.705706,0.197024,-1.25991,0.291857,1.33056,-3.81608,0.698798
0.000696813,0.000605196,0.070128,0.0647211,-2.03139,-0.614435,-0.419898,-1.20411,-0.326911,-1.3016,-1.52173,-0.610832
0.000718846,0.000606005,0.0701745,0.164449,-6.66148,0.278918,0.171723,-1.26361,0.123943,1.60687,-6.43276,0.279324
0.000691623,0.000604475,0.0701555,0.270234,-5.99681,0.612396,-0.0974909,-1.27149,0.201602,-1.18308,-5.85806,0.615731
0.000710214,0.000610526,-0.0730348,0.0529295,-1.1889,1.89263,0.832096,-0.966338,2.13149,1.1149,-0.21889,1.84122
