et,eta,theta,phi
145.176,0.375458,1.20386,1.72759
92.0897,-3.13298,3.05447,-1.26905
90.9345,1.16688,0.603652,2.64507
74.9349,-0.171561,1.74152,-2.62896
66.2056,1.08718,0.650392,-0.729864
68.863,-0.167652,1.73767,-0.202367
59.3037,1.61566,0.392404,1.50763
54.2257,-1.07018,2.48084,0.952174
51.8796,-1.46407,2.687,2.47888
53.1074,0.751964,0.881079,0.547525
44.6427,2.74347,0.128517,-0.473493
42.5041,-2.05701,2.8873,-1.6655
42.2176,-2.97275,3.03936,1.91637
41.3466,3.00378,0.0991172,2.74416
40.2714,-3.27118,3.06571,-3.13497
37.4796,2.48325,0.166556,-2.02815
36.2719,-1.40955,2.66247,-0.676771
37.1506,0.473859,1.11374,-1.71593
33.5645,3.23271,0.0788596,0.930088
33.5844,-2.61527,2.99556,-0.335805
32.7572,-3.08166,3.04989,0.796181
32.0776,4.25208,0.0284672,-0.631465
28.708,3.68609,0.0501292,1.7452
27.0149,1.39528,0.485745,-2.64451
25.996,-4.12064,3.10913,2.14339
26.8795,-1.20843,2.56113,-2.54433
27.4902,-0.710446,2.22806,-1.4271
24.9645,-4.43323,3.11784,-2.88646
23.3902,-2.07198,2.89104,0.848877
21.2059,-4.1757,3.11087,0.669352
19.765,3.48623,0.0612133,-2.80439
19.6262,-4.4096,3.11727,-1.54726
19.3784,-3.36947,3.0728,-2.1813
18.702,3.49936,0.0604149,-1.63276
18.2211,-2.24861,2.93128,-3.06201
17.7811,2.35749,0.188754,0.873739
18.7119,0.116871,1.45419,2.91727
18.3179,-0.549045,2.09417,2.08118
16.8961,4.64699,0.0191802,0.689414
14.521,4.41206,0.024259,-2.07902
14.4313,-3.68376,3.09135,-0.279672
14.3436,1.54926,0.41859,-1.61799
13.5077,4.36092,0.0255318,2.59474
13.5047,1.85609,0.310056,-0.263624
9.89623,2.27461,0.204954,2.10937
9.94068,-0.161112,1.73122,0.85228
8.53016,-1.06614,2.47835,0.101783
8.331,4.70685,0.018066,1.72223
7.61957,3.68215,0.0503271,0.0561722
7.57609,-4.76755,3.12459,-0.45587
5.8066,-4.9312,3.12716,1.83021
5.63669,2.11351,0.24046,-3.10848
5.09732,2.6587,0.13985,-1.26075
4.03617,1.43621,0.466978,0.740129
3.55972,-4.97967,3.12784,0.551527
3.53796,-1.88324,2.83971,1.61031
