pos_x,pos_y,pos_z,dir_x,dir_y,dir_z,pt,phi,eta,charge,chi2,ndof
0.000702015,0.000631237,0.0253467,-0.391727,-0.0184711,-0.919896,1.35947,-3.09447,-1.58835,1,19.2556,19
0.000705188,0.000818531,0.0522111,-0.5613,0.00321883,-0.827606,1.04969,3.13586,-1.18049,-1,11.9592,7
0.000717545,0.000559827,0.0283472,-0.518215,-0.104216,0.848877,0.85201,-2.94313,1.25212,1,2.95053,3
0.00071112,0.000602145,0.0520731,-0.955214,-0.197549,-0.220319,0.835075,-2.93766,-0.223991,1,8.05336,7
0.000688513,0.000730868,-0.0119369,-0.993221,-0.106868,0.0457305,0.826803,-3.03441,0.0457624,-1,15.8871,15
0.000694056,0.000662191,-0.0302749,-0.672212,-0.0815157,0.735858,0.880119,-3.02092,0.941385,-1,118.039,18
0.000702041,0.000627681,0.0119106,-0.443065,-0.0651978,0.894116,0.809228,-2.99549,1.44208,-1,0.359441,3
0.000706517,0.000616503,0.0150956,-0.860165,-0.229826,0.455298,1.12225,-2.8805,0.491364,1,10.5556,19
0.0006778,0.000697666,0.0254868,-0.916181,-0.363521,-0.168716,1.85361,-2.76387,-0.170345,1,3.38557,3
0.000749498,0.000498837,0.0253358,-0.567976,-0.19597,0.799374,0.955199,-2.80935,1.09688,-1,4.49746,7
0.000724298,0.000599953,0.0522108,-0.791378,-0.443804,0.420426,1.98816,-2.6305,0.44821,1,23.9606,16
0.000668366,0.000690726,0.00601585,-0.854518,-0.516342,0.0564832,1.3772,-2.59805,0.0565434,1,6.05899,8
0.000644474,0.000722364,-0.0173125,-0.612879,-0.395723,-0.683947,0.755408,-2.56826,-0.836492,1,4.15689,7
0.000647398,0.000737163,0.00621572,-0.804555,-0.428506,0.411186,0.813301,-2.65221,0.437038,-1,37.341,18
0.000661331,0.000689277,-0.0117151,-0.543901,-0.403699,-0.735662,0.93334,-2.50308,-0.940958,1,7.64781,9
0.000753876,0.000577745,-0.0121043,-0.736638,-0.663516,-0.130809,1.35797,-2.40837,-0.131563,1,9.78457,15
0.00085715,0.000451142,0.0515684,-0.556539,-0.461097,0.691125,0.77793,-2.44971,0.850106,-1,8.56106,11
0.000281664,0.00102336,0.0159014,-0.340015,-0.36988,0.864626,0.772201,-2.31415,1.31139,1,6.02062,4
0.000690802,0.000646198,-0.0119569,-0.554255,-0.6145,-0.561419,0.968192,-2.30469,-0.634903,1,12.1602,14
0.000720693,0.000618232,-0.100977,-0.649244,-0.757764,-0.0653846,1.07456,-2.27922,-0.065478,1,15.5632,18
0.000809631,0.000524776,-0.0366851,-0.486632,-0.476226,-0.732392,0.860754,-2.367,-0.933867,-1,13.0496,17
0.000713948,0.000626728,0.0152738,-0.625542,-0.735567,0.260075,2.1668,-2.27554,0.266188,1,16.751,16
0.000732283,0.000614105,0.0114705,-0.596611,-0.79071,-0.137233,0.907249,-2.21719,-0.138104,1,4.35615,12
0.000671584,0.000660595,-0.0303076,-0.520375,-0.647001,0.557314,0.755207,-2.24815,0.628929,-1,6.85807,14
0.000663609,0.000662097,-0.10096,-0.430518,-0.644713,0.631664,2.23089,-2.15956,0.74418,1,6.42307,16
0.000722871,0.000623298,-0.0423088,-0.36016,-0.552842,-0.751432,2.27649,-2.1482,-0.976237,1,20.7226,12
0.000684628,0.00064931,0.0114552,-0.513858,-0.726768,0.455805,1.0521,-2.18623,0.492004,-1,7.92099,13
0.000667281,0.000657959,-0.0300788,-0.509096,-0.852591,0.117943,1.33464,-2.10909,0.118495,1,10.9194,17
0.000638025,0.000673896,0.130301,-0.382503,-0.661687,-0.644873,0.964727,-2.09494,-0.766472,1,3.92326,7
0.000698244,0.000639475,-0.0169217,-0.348868,-0.633415,-0.690708,0.885024,-2.07423,-0.849308,1,6.08463,14
0.000843584,0.000543704,0.0528733,-0.213811,-0.323248,-0.921844,0.827517,-2.15518,-1.60116,-1,33.1947,37
0.000825392,0.000560172,0.0150265,-0.505327,-0.809978,0.297625,0.800457,-2.12859,0.306912,-1,27.1502,11
