path,slot,moduleLabel,moduleType,VID,KEY,id,pt,eta,phi,mass
HLT_MonoCentralPFJet80_PFMETnoMu105_NHEF0p95_v3,7,hltL1sL1ETM40,HLTLevel1GTSeed,-87,155,0,78.5,0,-1.61443,0
HLT_MonoCentralPFJet80_PFMETnoMu105_NHEF0p95_v3,21,hltCentralJet65L1FastJet,HLT1CaloJet,85,6,0,86.5813,0.323932,1.59455,22.4943
HLT_MonoCentralPFJet80_PFMETnoMu105_NHEF0p95_v3,31,hltMET65,HLT1CaloMET,87,131,0,74.1771,0,-1.51639,9.53674e-07
HLT_MonoCentralPFJet80_PFMETnoMu105_NHEF0p95_v3,155,hltPFNHEF95Filter,HLTPFEnergyFractionsFilter,85,161,0,67.3008,0.280754,1.58669,15.3425
HLT_DiPFJet40_PFMETnoMu65_MJJ800VBF_AllJets_v8,7,hltL1sL1ETM40,HLTLevel1GTSeed,-87,155,0,78.5,0,-1.61443,0
HLT_DiPFJet40_PFMETnoMu65_MJJ800VBF_AllJets_v8,21,hltDiJet30L1FastJet,HLT1CaloJet,85,6,0,86.5813,0.323932,1.59455,22.4943
HLT_DiPFJet40_PFMETnoMu65_MJJ800VBF_AllJets_v8,21,hltDiJet30L1FastJet,HLT1CaloJet,85,7,0,56.5622,-3.05455,-1.23843,15.4082
HLT_DiPFJet40_PFMETnoMu65_MJJ800VBF_AllJets_v8,21,hltDiJet30L1FastJet,HLT1CaloJet,85,8,0,36.754,1.40924,2.55514,9.25176
HLT_DiPFJet40_PFMETnoMu65_MJJ800VBF_AllJets_v8,21,hltDiJet30L1FastJet,HLT1CaloJet,85,9,0,34.8565,0.59631,2.22828,8.47129
HLT_DiPFJet40_PFMETnoMu65_MJJ800VBF_AllJets_v8,31,hltMET65,HLT1CaloMET,87,131,0,74.1771,0,-1.51639,9.53674e-07
HLT_DiPFJet40_PFMETnoMu65_MJJ600VBF_LeadingJets_v8,7,hltL1sL1ETM40,HLTLevel1GTSeed,-87,155,0,78.5,0,-1.61443,0
HLT_DiPFJet40_PFMETnoMu65_MJJ600VBF_LeadingJets_v8,21,hltDiJet30L1FastJet,HLT1CaloJet,85,6,0,86.5813,0.323932,1.59455,22.4943
HLT_DiPFJet40_PFMETnoMu65_MJJ600VBF_LeadingJets_v8,21,hltDiJet30L1FastJet,HLT1CaloJet,85,7,0,56.5622,-3.05455,-1.23843,15.4082
HLT_DiPFJet40_PFMETnoMu65_MJJ600VBF_LeadingJets_v8,21,hltDiJet30L1FastJet,HLT1CaloJet,85,8,0,36.754,1.40924,2.55514,9.25176
HLT_DiPFJet40_PFMETnoMu65_MJJ600VBF_LeadingJets_v8,21,hltDiJet30L1FastJet,HLT1CaloJet,85,9,0,34.8565,0.59631,2.22828,8.47129
HLT_DiPFJet40_PFMETnoMu65_MJJ600VBF_LeadingJets_v8,31,hltMET65,HLT1CaloMET,87,131,0,74.1771,0,-1.51639,9.53674e-07
HLT_Jet80Eta1p7_Jet70Eta1p7_DiBTagIP3DFastPV_v7,7,hltL1sL1DoubleJetC56Eta1p74WdEta4,HLTLevel1GTSeed,-84,147,0,76,0.174,1.39626,0
HLT_Jet80Eta1p7_Jet70Eta1p7_DiBTagIP3DFastPV_v7,7,hltL1sL1DoubleJetC56Eta1p74WdEta4,HLTLevel1GTSeed,-84,148,0,60,0.5215,2.0944,0
HLT_Jet80Eta1p7_Jet70Eta1p7_DiBTagIP3DFastPV_v7,21,hltSingleBJet80Eta1p7L1FastJet,HLT1CaloJet,86,6,0,86.5813,0.323932,1.59455,22.4943
HLT_Jet80Eta1p7_Jet70Eta1p7_DiBTagIP3DFastPV_v7,22,hltDoubleBJet70Eta1p7L1FastJet,HLT1CaloJet,86,6,0,86.5813,0.323932,1.59455,22.4943
HLT_QuadJet50_v5,7,hltL1sL1QuadJetC32ORL1QuadJetC36ORQuadJetC40ORL1HTT125ORL1HTT150ORL1HTT175ORL1DoubleJetC52ORL1DoubleJetC56ORL1DoubleJetC64,HLTLevel1GTSeed,-84,147,0,76,0.174,1.39626,0
HLT_QuadJet50_v5,7,hltL1sL1QuadJetC32ORL1QuadJetC36ORQuadJetC40ORL1HTT125ORL1HTT150ORL1HTT175ORL1DoubleJetC52ORL1DoubleJetC56ORL1DoubleJetC64,HLTLevel1GTSeed,-84,148,0,60,0.5215,2.0944,0
HLT_QuadJet50_v5,21,hltQuadCenJet50L1FastJet,HLT1CaloJet,85,6,0,86.5813,0.323932,1.59455,22.4943
HLT_QuadJet50_Jet20_v4,7,hltL1sL1QuadJetC32ORL1QuadJetC36ORQuadJetC40ORL1HTT125ORL1HTT150ORL1HTT175ORL1DoubleJetC52ORL1DoubleJetC56ORL1DoubleJetC64,HLTLevel1GTSeed,-84,147,0,76,0.174,1.39626,0
HLT_QuadJet50_Jet20_v4,7,hltL1sL1QuadJetC32ORL1QuadJetC36ORQuadJetC40ORL1HTT125ORL1HTT150ORL1HTT175ORL1DoubleJetC52ORL1DoubleJetC56ORL1DoubleJetC64,HLTLevel1GTSeed,-84,148,0,60,0.5215,2.0944,0
HLT_QuadJet50_Jet20_v4,21,hltQuadCenJet50L1FastJet,HLT1CaloJet,85,6,0,86.5813,0.323932,1.59455,22.4943
HLT_QuadJet75_55_35_20_BTagIP_VBF_v6,7,hltL1sL1TripleJet644424VBFORTripleJet644828VBFORTripleJet684832VBF,HLTLevel1GTSeed,-84,147,0,76,0.174,1.39626,0
HLT_QuadJet75_55_35_20_BTagIP_VBF_v6,7,hltL1sL1TripleJet644424VBFORTripleJet644828VBFORTripleJet684832VBF,HLTLevel1GTSeed,-84,148,0,60,0.5215,2.0944,0
HLT_QuadJet75_55_35_20_BTagIP_VBF_v6,7,hltL1sL1TripleJet644424VBFORTripleJet644828VBFORTripleJet684832VBF,HLTLevel1GTSeed,-85,149,0,72,-3.25,-1.0472,0
HLT_QuadJet75_55_35_20_BTagIP_VBF_v6,7,hltL1sL1TripleJet644424VBFORTripleJet644828VBFORTripleJet684832VBF,HLTLevel1GTSeed,-86,151,0,32,1.566,2.79253,0
HLT_QuadJet75_55_35_20_BTagIP_VBF_v6,7,hltL1sL1TripleJet644424VBFORTripleJet644828VBFORTripleJet684832VBF,HLTLevel1GTSeed,-86,152,0,28,-0.174,0,0
HLT_QuadJet75_55_35_20_BTagIP_VBF_v6,7,hltL1sL1TripleJet644424VBFORTripleJet644828VBFORTripleJet684832VBF,HLTLevel1GTSeed,-86,153,0,28,1.218,1.39626,0
HLT_QuadJet75_55_38_20_BTagIP_VBF_v6,7,hltL1sL1TripleJet644424VBFORTripleJet644828VBFORTripleJet684832VBF,HLTLevel1GTSeed,-84,147,0,76,0.174,1.39626,0
HLT_QuadJet75_55_38_20_BTagIP_VBF_v6,7,hltL1sL1TripleJet644424VBFORTripleJet644828VBFORTripleJet684832VBF,HLTLevel1GTSeed,-84,148,0,60,0.5215,2.0944,0
HLT_QuadJet75_55_38_20_BTagIP_VBF_v6,7,hltL1sL1TripleJet644424VBFORTripleJet644828VBFORTripleJet684832VBF,HLTLevel1GTSeed,-85,149,0,72,-3.25,-1.0472,0
HLT_QuadJet75_55_38_20_BTagIP_VBF_v6,7,hltL1sL1TripleJet644424VBFORTripleJet644828VBFORTripleJet684832VBF,HLTLevel1GTSeed,-86,151,0,32,1.566,2.79253,0
HLT_QuadJet75_55_38_20_BTagIP_VBF_v6,7,hltL1sL1TripleJet644424VBFORTripleJet644828VBFORTripleJet684832VBF,HLTLevel1GTSeed,-86,152,0,28,-0.174,0,0
HLT_QuadJet75_55_38_20_BTagIP_VBF_v6,7,hltL1sL1TripleJet644424VBFORTripleJet644828VBFORTripleJet684832VBF,HLTLevel1GTSeed,-86,153,0,28,1.218,1.39626,0
HLT_QuadJet75_55_38_20_BTagIP_VBF_v6,21,hltL1FastJetSingle75HbbVBF,HLT1CaloJet,85,6,0,86.5813,0.323932,1.59455,22.4943
HLT_QuadJet75_55_38_20_BTagIP_VBF_v6,22,hltL1FastJetDouble55HbbVBF,HLT1CaloJet,85,6,0,86.5813,0.323932,1.59455,22.4943
HLT_QuadJet75_55_38_20_BTagIP_VBF_v6,22,hltL1FastJetDouble55HbbVBF,HLT1CaloJet,85,7,0,56.5622,-3.05455,-1.23843,15.4082
HLT_QuadJet75_55_38_20_BTagIP_VBF_v6,23,hltL1FastJetTriple38HbbVBF,HLT1CaloJet,85,6,0,86.5813,0.323932,1.59455,22.4943
HLT_QuadJet75_55_38_20_BTagIP_VBF_v6,23,hltL1FastJetTriple38HbbVBF,HLT1CaloJet,85,7,0,56.5622,-3.05455,-1.23843,15.4082
HLT_QuadPFJet78_61_44_31_BTagCSV_VBF_v4,7,hltL1sL1TripleJet644424VBFORTripleJet644828VBFORTripleJet684832VBF,HLTLevel1GTSeed,-84,147,0,76,0.174,1.39626,0
HLT_QuadPFJet78_61_44_31_BTagCSV_VBF_v4,7,hltL1sL1TripleJet644424VBFORTripleJet644828VBFORTripleJet684832VBF,HLTLevel1GTSeed,-84,148,0,60,0.5215,2.0944,0
HLT_QuadPFJet78_61_44_31_BTagCSV_VBF_v4,7,hltL1sL1TripleJet644424VBFORTripleJet644828VBFORTripleJet684832VBF,HLTLevel1GTSeed,-85,149,0,72,-3.25,-1.0472,0
HLT_QuadPFJet78_61_44_31_BTagCSV_VBF_v4,7,hltL1sL1TripleJet644424VBFORTripleJet644828VBFORTripleJet684832VBF,HLTLevel1GTSeed,-86,151,0,32,1.566,2.79253,0
HLT_QuadPFJet78_61_44_31_BTagCSV_VBF_v4,7,hltL1sL1TripleJet644424VBFORTripleJet644828VBFORTripleJet684832VBF,HLTLevel1GTSeed,-86,152,0,28,-0.174,0,0
HLT_QuadPFJet78_61_44_31_BTagCSV_VBF_v4,7,hltL1sL1TripleJet644424VBFORTripleJet644828VBFORTripleJet684832VBF,HLTLevel1GTSeed,-86,153,0,28,1.218,1.39626,0
HLT_QuadPFJet82_65_48_35_BTagCSV_VBF_v4,7,hltL1sL1TripleJet644424VBFORTripleJet644828VBFORTripleJet684832VBF,HLTLevel1GTSeed,-84,147,0,76,0.174,1.39626,0
HLT_QuadPFJet82_65_48_35_BTagCSV_VBF_v4,7,hltL1sL1TripleJet644424VBFORTripleJet644828VBFORTripleJet684832VBF,HLTLevel1GTSeed,-84,148,0,60,0.5215,2.0944,0
HLT_QuadPFJet82_65_48_35_BTagCSV_VBF_v4,7,hltL1sL1TripleJet644424VBFORTripleJet644828VBFORTripleJet684832VBF,HLTLevel1GTSeed,-85,149,0,72,-3.25,-1.0472,0
HLT_QuadPFJet82_65_48_35_BTagCSV_VBF_v4,7,hltL1sL1TripleJet644424VBFORTripleJet644828VBFORTripleJet684832VBF,HLTLevel1GTSeed,-86,151,0,32,1.566,2.79253,0
HLT_QuadPFJet82_65_48_35_BTagCSV_VBF_v4,7,hltL1sL1TripleJet644424VBFORTripleJet644828VBFORTripleJet684832VBF,HLTLevel1GTSeed,-86,152,0,28,-0.174,0,0
HLT_QuadPFJet82_65_48_35_BTagCSV_VBF_v4,7,hltL1sL1TripleJet644424VBFORTripleJet644828VBFORTripleJet684832VBF,HLTLevel1GTSeed,-86,153,0,28,1.218,1.39626,0
HLT_QuadPFJet82_65_48_35_BTagCSV_VBF_v4,21,hltL1FastJetSingle66HbbVBF,HLT1CaloJet,85,6,0,86.5813,0.323932,1.59455,22.4943
HLT_QuadPFJet82_65_48_35_BTagCSV_VBF_v4,22,hltL1FastJetDouble50HbbVBF,HLT1CaloJet,85,6,0,86.5813,0.323932,1.59455,22.4943
HLT_QuadPFJet82_65_48_35_BTagCSV_VBF_v4,22,hltL1FastJetDouble50HbbVBF,HLT1CaloJet,85,7,0,56.5622,-3.05455,-1.23843,15.4082
HLT_QuadPFJet82_65_48_35_BTagCSV_VBF_v4,23,hltL1FastJetTriple30HbbVBF,HLT1CaloJet,85,6,0,86.5813,0.323932,1.59455,22.4943
HLT_QuadPFJet82_65_48_35_BTagCSV_VBF_v4,23,hltL1FastJetTriple30HbbVBF,HLT1CaloJet,85,7,0,56.5622,-3.05455,-1.23843,15.4082
