energy,pos_x,pos_y,pos_z,eta,phi,algo,etaWidth,phiWidth,rawEnergy,preshowerEnergy
54.6306,0.0788582,-1.37944,0.0273617,0.0198017,-1.51369,undefined,0.0126894,0.0589791,54.0963,0
47.2604,-0.614976,1.22744,0.488062,0.348409,2.03526,undefined,0.0151486,0.0571306,46.8514,0
1.66699,0.158368,1.34751,-0.716832,-0.506409,1.45381,undefined,0.00285222,0.00237978,1.68975,0
