et,eta,theta,phi
420.018,0.838484,0.816185,1.60506
342.375,-1.71806,2.78654,-1.50258
139.624,-2.44543,2.96865,-1.79354
65.6833,0.893928,0.776561,0.463008
59.2658,0.551227,1.04554,2.96894
56.4904,-1.03223,2.4572,-3.06984
57.3309,-0.184362,1.75412,-1.63826
51.759,1.13837,0.620022,-1.42124
46.2608,-2.75839,3.01497,0.243069
46.2266,2.06987,0.251078,-2.27346
46.2908,-1.38291,2.65004,1.59141
46.9233,-0.721842,2.23705,-0.506346
43.3616,2.4664,0.169374,1.38258
43.0225,1.86491,0.307376,-0.208287
41.7974,1.95868,0.280239,2.84413
38.968,-3.86854,3.09982,0.855419
37.165,3.18855,0.0824164,-2.52896
34.9016,-2.67249,3.00365,1.43225
34.5187,-3.20412,3.06045,2.87863
32.4386,-3.26537,3.06526,-0.781548
35.8983,-0.252159,1.82033,1.04333
32.5153,-1.57576,2.73365,0.432172
33.3862,0.432149,1.1515,-0.498954
30.4328,3.23579,0.0786177,2.79155
28.554,3.42783,0.0648918,0.703705
28.5167,3.33406,0.0712657,-0.993354
27.2599,-3.97934,3.1042,1.95614
27.0713,-4.33148,3.1153,-2.98074
25.2806,3.74697,0.0471695,1.86771
22.7253,-4.24843,3.11302,-1.68485
22.5986,-2.08303,2.89377,-3.11555
21.3554,-4.13794,3.10968,-0.224025
18.5752,4.34641,0.025905,-2.60954
16.663,-4.79325,3.12502,1.00166
17.0263,-1.07549,2.48409,-2.09455
17.5013,0.130176,1.44099,-2.41914
15.6171,-3.03067,3.0451,-2.4982
15.2139,4.67287,0.0186903,-1.4951
14.5695,4.44665,0.0234344,0.784326
14.2501,4.28281,0.0276059,-0.355785
15.2685,-0.321108,1.88652,2.17781
13.8313,1.18393,0.594039,-2.66518
12.5673,2.92745,0.106965,-0.0390548
11.626,2.19038,0.222822,-1.13415
11.2109,-1.91793,2.84986,-0.451526
10.8037,-1.87926,2.83853,2.36999
10.5895,-0.349958,1.91382,0.228753
9.7234,4.52468,0.0216756,2.62835
9.01484,3.09851,0.0901718,-1.72409
7.83148,-4.77661,3.12474,-0.88949
6.47347,1.34266,0.510891,2.26542
5.54563,2.10561,0.242349,0.568175
5.46533,-4.96171,3.12759,2.27317
5.27471,3.86491,0.0419235,-1.69689
4.57934,-4.88975,3.12655,-2.41969
4.56623,-2.92249,3.0341,2.17622
4.26647,4.87493,0.015271,1.64274
4.18108,-3.40708,3.07534,-1.7242
