isValid,isFake,pos_x,pos_y,pos_z,xError,yError,zError,chi2,ndof
1,0,0.000698643,0.000665479,-0.107904,8.71446e-06,1.02324e-05,1.0755e-05,140.171,183.16
1,0,0.000679238,0.000628661,0.0555891,2.82007e-05,3.07607e-05,3.6721e-05,27.0009,45.9616
1,0,0.000735087,0.000673688,-0.0522515,4.55353e-05,3.58725e-05,4.89654e-05,27.588,31.3147
1,0,0.000666633,0.000706728,0.0277039,3.50517e-05,3.471e-05,4.48153e-05,25.6508,31.4788
1,0,0.000727356,0.000695977,-0.00510995,3.57337e-05,4.44534e-05,7.2455e-05,20.0778,37.9431
1,0,0.000751515,0.000687605,-0.0199162,4.74037e-05,3.78909e-05,4.99821e-05,41.243,38.3185
1,0,0.000748501,0.000599559,-0.0994462,5.07417e-05,6.65992e-05,7.71127e-05,17.2657,31.367
1,0,0.000888484,0.000679695,-0.0467919,6.15993e-05,6.12245e-05,6.04523e-05,15.7241,13.7164
1,0,0.000728891,0.00072122,0.0640489,8.59619e-05,6.13854e-05,8.20749e-05,11.2863,13.0784
1,0,0.000713399,0.000628168,-0.0498074,7.89018e-05,6.99351e-05,0.000113077,16.8599,22.0036
1,0,0.000677036,0.000470038,-0.0983945,8.81179e-05,8.92604e-05,0.000195735,13.9798,16.3624
1,0,0.000734721,0.000856111,0.0420353,6.75267e-05,0.000103752,8.14422e-05,4.60712,8.91031
1,0,0.000663092,0.000616144,-0.00200001,8.50804e-05,0.000128217,0.00014667,12.2657,11.1886
1,0,0.000760894,0.000633853,-0.05785,0.000362664,0.00036457,0.000179221,0.230208,0.936547
1,0,0.000523903,0.000753332,0.0448905,0.000218485,0.000178103,0.000222276,2.81288,8.75311
