pt,charge,pos_x,pos_y,pos_z,phi,eta
1.10644,1,0.000810513,0.000567027,-0.0977957,0.972416,1.65889
1.43901,-1,0.00527966,0.00193755,0.0669661,-1.29401,1.53244
