eta,phi,pt,charge,isolationPFChargedHadrCandsPtSum,isolationPFGammaCandsEtSum,maximumHCALPFClusterEt,emFraction,hcalTotOverPLead,hcalMaxOverPLead,hcal3x3OverPLead,ecalStripSumEOverPLead,bremsRecoveryEOverPLead,electronPreIDOutput,electronPreIDDecision,hasMuonReference,caloComp,segComp,muonDecision
-1.91293,2.85928,1.10166,-1,0,0,0,-1,0,0,0,0,,-999,0,0,,,1
-1.9443,0.469766,1.50849,-1,0,0,0.996737,0.371097,0.685659,0.685659,0.685659,0.404587,,-999,0,0,,,1
-1.60311,-2.28536,1.62023,-1,0,1.02023,1.17535,0.253594,1.4956,0.921986,0,0.508135,,-999,0,0,,,1
-0.489755,-2.34539,38.7427,-1,0.859396,1.71878,0.876665,0.963133,0.0403714,0.021159,0,1.05468,,0.778747,1,0,,,1
-0.734481,0.359905,2.64785,1,3.11271,0,1.95756,0,1.71416,0.815021,0.24493,0,,-999,0,0,,,1
-0.983056,2.97185,2.67712,1,0,0,0,1,0,0,0,0.27073,,-999,0,0,,,1
-0.922625,0.972084,2.62632,-1,0,0,1.95756,0.370135,1.24493,1.24493,0,0,,-999,0,0,,,1
-0.680606,-1.6265,4.29011,1,0,0,0.750546,0.791321,0.362071,0.362071,0.362071,0.625907,,-999,0,0,,,1
0.0448548,0.0558747,2.11374,1,0.533958,0,0.849339,0.547249,0.772309,0.772309,0.772309,0,,-999,0,0,,,1
-2.05884,1.32055,4.08473,-1,0.543031,0,0.522772,0.749717,0.464776,0.464776,0,1.39223,,-999,0,0,,,1
0.481118,-1.98309,2.57601,-1,1.22076,0,0.619426,0.475342,3.05795,3.05795,3.05795,0,,-999,0,0,,,1
1.91537,0.456662,5.12029,1,0,1.50666,0.907516,0.843177,0.258812,0.258812,0.258812,1.39153,,-999,0,0,,,1
3.70905,1.14311,13.9845,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-3.42086,0.379844,5.82571,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
2.91248,2.6702,12.3941,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-3.19578,1.0832,5.37942,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
2.99599,-2.83297,5.10247,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-1.54726,-0.109279,5.09572,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
3.63973,-0.605764,12.7972,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-3.71418,-2.86613,3.04621,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
2.10742,-2.13113,16.2238,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-2.92892,0.432843,4.77276,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-3.01247,-2.54774,4.36135,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-3.72122,2.6265,4.33252,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
3.58751,2.68897,3.56601,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
3.08769,1.83246,3.38923,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-2.86633,-1.0151,3.30324,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
3.8742,1.98446,7.64434,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
3.72455,-1.95624,9.0582,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
4.18196,3.07592,8.85704,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-2.08318,-2.59176,7.60766,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-2.89288,-1.68108,7.3845,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
4.20717,0.130683,7.95679,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-0.40734,-0.822654,1.05314,-1,0,0,0,-1,0,0,0,0,,-999,0,0,,,1
-0.565661,1.59491,0.876792,-1,0,0,0.830374,0,1,1,1,0,,-999,0,0,,,1
1.72376,-1.48748,0.996667,1,0,0,1.51432,0,2.05782,1.10055,0.957272,0,,-999,0,0,,,1
1.28515,-0.183935,0.706671,1,0,0,4.08268,0,8.13736,4.40047,0,0,,-999,0,0,,,1
1.08992,-1.55221,0.740375,1,0,0,1.51432,0,4.71487,2.58864,1.00018,0,,-999,0,0,,,1
0.4608,2.62459,1.96009,-1,0,0,0,-1,0,0,0,0,,-999,0,0,,,1
0.896188,-2.88974,3.9505,-1,0.503421,0,3.03538,0.154635,1.23854,0.745448,0.745448,0.226556,,-999,0,0,,,1
0.152974,-0.844984,0.574781,-1,0.531076,0,0.289583,0,2.03287,2.03287,2.03287,0,,-999,0,0,,,1
-1.31691,0.478256,0.778137,1,0,0.532775,1.44732,0.250946,2.19307,2.19307,0,0,,-999,0,0,,,1
1.81384,-0.50327,0.760151,1,0.565055,0,1.39731,0,4.21114,2.06408,2.06408,0,,-999,0,0,,,1
2.05504,2.20004,1.51913,-1,0.682665,0,0.784296,0.462306,0.806739,0.406685,0,0.693628,,-999,0,0,,,1
2.51943,0.384735,2.55384,-1,0.714573,0,2.86017,0.199373,2.52191,1.42626,1.09565,0.434148,,-999,0,0,,,1
0.793468,0.767118,2.41058,1,0.877226,0,1.39329,0.454695,1,1,1,0.833837,,-999,0,0,,,1
