et,eta,theta,phi
42.185,-2.33494,2.94856,0.299658
31.722,-3.97176,3.10392,-2.52311
18.4538,-1.21587,2.5652,-1.68111
17.8162,1.75213,0.343395,-0.791283
13.4312,-3.34803,3.07131,1.59929
10.5121,-0.651175,2.1803,1.70953
9.81582,-1.8053,2.81566,-0.644179
9.76469,1.16371,0.605451,-2.88327
9.03202,2.51051,0.162098,2.02802
8.86096,-2.7644,3.01573,2.66583
8.22882,3.92571,0.0394511,2.59918
7.80457,-2.35883,2.95309,-1.97843
7.99493,1.31702,0.52357,0.729422
7.19639,-3.22153,3.06185,-1.17098
6.45935,0.662107,0.952358,-0.239012
5.95559,3.67881,0.0504955,0.665515
6.16707,-0.476527,2.03025,-0.419406
5.55148,3.08848,0.0910791,-0.181475
4.94164,-1.57996,2.73531,0.73953
4.70899,-2.92248,3.0341,-2.56304
4.57495,-4.4842,3.11902,1.75198
4.47934,-4.90985,3.12685,-2.57327
4.66645,-0.0818612,1.65257,-3.07693
4.27768,-2.01571,2.8767,1.82686
4.22509,-1.55111,2.72375,-3.06765
4.27845,0.337712,1.23933,1.51638
4.23983,0.478277,1.10978,-1.20043
3.83757,-4.05173,3.10681,0.0709841
3.66098,3.37345,0.0685155,-2.68887
3.49656,1.28389,0.540373,1.96585
