et,eta,theta,phi
64.6484,-0.742042,2.25284,-1.83498
43.2668,-2.21877,2.92496,2.30493
45.9833,-0.0204545,1.59125,0.626062
37.8501,1.42286,0.473027,-0.995731
36.5803,-2.92796,3.03468,-1.50739
38.2902,0.233893,1.33901,1.80695
33.9857,1.59734,0.399471,1.43593
33.6101,-0.857677,2.3393,2.44322
31.4423,-3.01655,3.04373,2.19819
32.518,1.09657,0.644725,-2.72878
31.8148,-1.47761,2.69291,1.3879
30.1632,-2.82809,3.02348,-0.172202
29.6652,-3.15777,3.0566,-2.87873
32.1193,0.319199,1.25688,-1.18756
29.7102,1.46796,0.452888,0.174462
28.7126,3.19269,0.0820768,-2.00587
27.475,-3.26494,3.06523,0.838587
26.3416,-1.30961,2.61431,-2.8239
25.3039,3.3179,0.0724257,-0.327987
25.2612,-4.06533,3.10728,-1.93429
25.6577,-1.72449,2.78877,-1.00171
25.9143,-1.38637,2.65167,0.174736
23.6377,3.10926,0.0892087,1.75351
21.9229,-4.16685,3.11059,1.6488
20.4951,3.29996,0.0737355,2.9383
22.1612,-0.0689982,1.63974,-2.67265
19.9243,4.44845,0.0233924,-1.74228
19.8393,2.6862,0.136069,0.595609
18.429,-4.02101,3.10573,-0.101625
18.4944,2.32431,0.19508,-2.75226
17.722,4.00734,0.0363592,0.561665
17.2029,4.64701,0.0191799,-2.93732
17.09,2.5334,0.158445,-0.895922
16.573,2.17187,0.22695,2.45106
16.1896,4.61027,0.0198977,1.26533
15.4243,4.18513,0.030438,2.11246
15.0091,-4.39357,3.11688,-1.08881
14.5548,4.83485,0.0158954,-0.161662
14.3903,-0.427062,1.98544,-0.469366
13.0903,1.57459,0.40841,-1.83801
11.7886,0.279785,1.29459,2.79806
10.3705,-4.28496,3.11405,2.80795
10.1776,-4.49821,3.11934,0.68156
9.85858,-2.06492,2.88928,-2.09869
8.45045,3.85823,0.0422044,-1.02051
8.02603,-2.16734,2.91362,0.743264
7.32797,-2.46623,2.97219,1.47566
7.05219,1.20488,0.582415,2.35694
6.33829,0.639365,0.971009,-0.187702
5.55086,-4.84235,3.12582,-2.61392
4.72368,-2.08844,2.89509,3.06285
4.24202,-3.6089,3.08744,-1.09965
4.14826,0.889011,0.780012,0.743778
3.88368,0.700393,0.921511,-1.88074
3.21433,3.78564,0.0453809,-2.58704
3.14946,-2.44546,2.96865,-0.915696
