pt,charge,pos_x,pos_y,pos_z,phi,eta,calo_energy
10.782,-1,0.000822708,0.000539896,-0.0800315,2.11237,-2.27998,0
17.0249,1,0.000697163,0.000605722,-0.0118619,-1.69574,-0.695047,0
