detid,fraction,front_1_x,front_1_y,front_1_z,front_2_x,front_2_y,front_2_z,front_3_x,front_3_y,front_3_z,front_4_x,front_4_y,front_4_z,back_1_x,back_1_y,back_1_z,back_2_x,back_2_y,back_2_z,back_3_x,back_3_y,back_3_z,back_4_x,back_4_y,back_4_z
838928488,1,-0.0696517,1.28971,0.0988267,-0.0697118,1.29029,0.075286,-0.0913832,1.28804,0.075286,-0.0913126,1.28746,0.0988267,-0.0934374,1.51836,0.106402,-0.0935024,1.51899,0.0809616,-0.119166,1.51632,0.0809616,-0.11909,1.51569,0.106402
838929000,1,-0.0696517,1.28971,0.122801,-0.0697319,1.29048,0.0992656,-0.0914032,1.28823,0.0992656,-0.0913126,1.28746,0.122801,-0.0934301,1.51829,0.132267,-0.0935168,1.51913,0.106832,-0.119181,1.51646,0.106833,-0.119083,1.51562,0.132267
838927976,1,-0.0696517,1.28971,0.0748583,-0.0696918,1.2901,0.0513136,-0.0913631,1.28784,0.0513136,-0.0913126,1.28746,0.0748583,-0.0934431,1.51842,0.0805421,-0.0934864,1.51883,0.0550975,-0.11915,1.51616,0.0550975,-0.119096,1.51575,0.0805421
838927464,1,-0.0696517,1.28971,0.0508939,-0.0696717,1.28991,0.0273468,-0.0913431,1.28765,0.0273468,-0.0913126,1.28746,0.0508939,-0.0934471,1.51846,0.054686,-0.0934687,1.51866,0.0292388,-0.119133,1.51599,0.0292388,-0.1191,1.51579,0.054686
838928489,1,-0.0921356,1.28966,0.0988267,-0.0922055,1.29024,0.075286,-0.113785,1.28723,0.075286,-0.113705,1.28666,0.0988267,-0.119918,1.5179,0.106402,-0.119993,1.51852,0.0809616,-0.145548,1.51496,0.0809616,-0.145462,1.51433,0.106402
838929001,1,-0.0921356,1.28966,0.122801,-0.0922323,1.29043,0.0992656,-0.113812,1.28742,0.0992656,-0.113705,1.28666,0.122801,-0.119908,1.51783,0.132267,-0.120012,1.51866,0.106832,-0.145568,1.51509,0.106833,-0.145452,1.51426,0.132267
838927977,1,-0.0921356,1.28966,0.0748583,-0.0921787,1.29005,0.0513136,-0.113758,1.28704,0.0513136,-0.113705,1.28666,0.0748583,-0.119925,1.51795,0.0805421,-0.119972,1.51837,0.0550975,-0.145527,1.5148,0.0550975,-0.145469,1.51439,0.0805421
838927465,1,-0.0921356,1.28966,0.0508939,-0.092152,1.28986,0.0273468,-0.113731,1.28685,0.0273468,-0.113705,1.28666,0.0508939,-0.11993,1.51799,0.054686,-0.119948,1.5182,0.0292388,-0.145503,1.51463,0.0292388,-0.145474,1.51443,0.054686
838929006,1,-0.202592,1.27572,0.122801,-0.202752,1.27648,0.0992656,-0.224069,1.27197,0.0992656,-0.223898,1.27121,0.122801,-0.250151,1.50056,0.132267,-0.250324,1.50138,0.106832,-0.275568,1.49604,0.106832,-0.275384,1.49522,0.132267
838940519,1,1.26429,-0.270387,0.646197,1.27285,-0.271764,0.62537,1.27592,-0.250037,0.62537,1.26734,-0.248824,0.646196,1.47269,-0.303498,0.737862,1.4826,-0.305094,0.713722,1.48618,-0.279771,0.713722,1.47624,-0.278364,0.737862
838940520,1,1.2674,-0.248404,0.646197,1.27598,-0.249617,0.62537,1.27906,-0.22789,0.62537,1.27045,-0.226841,0.646196,1.4763,-0.277945,0.737862,1.48624,-0.279351,0.713722,1.48982,-0.254028,0.713722,1.47985,-0.252811,0.737862
838941032,1,1.2674,-0.248404,0.671209,1.2763,-0.249662,0.65052,1.27937,-0.227935,0.65052,1.27045,-0.226841,0.671209,1.47486,-0.277741,0.766148,1.48518,-0.2792,0.742167,1.48876,-0.253877,0.742167,1.47842,-0.252608,0.766148
838939137,1,1.27367,-0.22158,0.589926,1.28161,-0.222561,0.568831,1.28393,-0.200769,0.56883,1.27597,-0.199924,0.589926,1.48581,-0.247865,0.67498,1.49507,-0.249009,0.650384,1.49778,-0.223482,0.650384,1.4885,-0.222497,0.67498
838939650,1,1.27602,-0.199503,0.621348,1.28431,-0.200384,0.60039,1.28663,-0.178564,0.60039,1.27832,-0.177847,0.621349,1.4872,-0.221933,0.709718,1.49682,-0.222954,0.685425,1.49952,-0.197522,0.685425,1.48989,-0.196692,0.709719
838888131,1,-1.28689,-0.110739,-1.38705,-1.30272,-0.111305,-1.37024,-1.30351,-0.0892599,-1.37024,-1.28767,-0.0889749,-1.38705,-1.45231,-0.116651,-1.54677,-1.47003,-0.117284,-1.52795,-1.47092,-0.092384,-1.52795,-1.45319,-0.0920651,-1.54677
838888132,1,-1.2861,-0.132937,-1.38705,-1.30192,-0.133784,-1.37024,-1.30271,-0.111739,-1.37024,-1.28688,-0.111173,-1.38705,-1.45142,-0.141672,-1.54677,-1.46912,-0.142619,-1.52795,-1.47001,-0.117719,-1.52795,-1.4523,-0.117085,-1.54677
838887620,1,-1.2861,-0.132937,-1.3548,-1.30172,-0.133776,-1.3378,-1.3025,-0.111732,-1.3378,-1.28688,-0.111173,-1.3548,-1.45331,-0.141739,-1.51253,-1.47078,-0.142678,-1.4935,-1.47167,-0.117778,-1.4935,-1.45419,-0.117153,-1.51253
838888644,1,-1.2861,-0.132937,-1.41968,-1.30212,-0.133791,-1.40306,-1.3029,-0.111746,-1.40306,-1.28688,-0.111173,-1.41968,-1.4495,-0.141603,-1.58135,-1.46743,-0.142558,-1.56275,-1.46832,-0.117658,-1.56275,-1.45038,-0.117017,-1.58135
838889156,1,-1.2861,-0.132937,-1.45268,-1.30231,-0.133798,-1.43625,-1.3031,-0.111753,-1.43625,-1.28688,-0.111173,-1.45268,-1.44757,-0.141534,-1.6163,-1.46571,-0.142497,-1.59791,-1.4666,-0.117597,-1.59791,-1.44845,-0.116948,-1.6163
838887108,1,-1.2861,-0.132937,-1.32289,-1.30151,-0.133769,-1.30571,-1.3023,-0.111724,-1.30571,-1.28688,-0.111173,-1.32289,-1.45518,-0.141806,-1.47862,-1.47242,-0.142737,-1.45939,-1.47331,-0.117837,-1.45939,-1.45605,-0.11722,-1.47862
838949456,1,0.464709,1.20501,1.13017,0.469007,1.2182,1.11211,0.448073,1.22503,1.11211,0.444003,1.21176,1.13017,0.520648,1.37668,1.2727,0.525529,1.39165,1.25218,0.501566,1.39946,1.25218,0.496944,1.3844,1.2727
838948945,1,0.439388,1.21584,1.10098,0.443389,1.22887,1.08272,0.422232,1.23497,1.08273,0.418461,1.22187,1.10098,0.492897,1.39029,1.24107,0.497441,1.40508,1.22034,0.473221,1.41206,1.22034,0.468939,1.39719,1.24107
