eta,phi,pt,charge,isolationPFChargedHadrCandsPtSum,isolationPFGammaCandsEtSum,maximumHCALPFClusterEt,emFraction,hcalTotOverPLead,hcalMaxOverPLead,hcal3x3OverPLead,ecalStripSumEOverPLead,bremsRecoveryEOverPLead,electronPreIDOutput,electronPreIDDecision,hasMuonReference,caloComp,segComp,muonDecision
2.14366,-2.68067,1.81756,-1,0,1.35746,1.70243,0.21452,2.88808,1.43138,0.556541,0.131751,,-999,0,0,,,1
-0.288332,2.28821,0.941302,1,0.85912,0.742277,1.3364,0.225917,4.36298,1.39565,0.75338,0.515084,,-999,0,0,,,1
0.91908,-2.36469,1.01863,-1,0.824722,1.68599,0.554741,0.638602,1.03419,0.526501,0.507688,0,,-999,0,0,,,1
0.637729,0.613989,4.15367,1,0.721125,2.05052,0.0523145,0.916362,0.183644,0.183644,0,1.93976,,-999,0,0,,,1
-0.11249,0.739208,0.779731,1,0,3.06613,0.79513,0.786132,1.09283,1.09283,0,0,,-999,0,0,,,1
-0.305493,3.09911,1.488,1,1.16933,2.42115,0,1,0,0,0,0.853525,,-999,0,0,,,1
1.13981,-0.69693,0.876982,1,0.719108,2.90115,1.02193,0.485434,3.88181,1.38906,0.657583,0.359277,,-999,0,0,,,1
2.02065,1.32565,1.34047,-1,2.16951,1.86357,2.20823,0.301224,3.45207,1.15397,0.396383,0,,-999,0,0,,,1
-1.57987,-2.61638,5.96134,-1,0,0,1.03585,0.724547,1.59375,0.851276,0,0,,-999,0,0,,,1
-2.49002,0.723785,5.55278,1,0,0,1.92431,0.418195,2.67224,1.17958,0.602454,1.17822,,-999,0,1,,,1
-0.0127782,-1.88678,5.69603,1,0,0,1.20065,0.740855,0.524601,0.299097,0,1.49975,,-0.694632,0,0,,,1
2.66629,-2.51794,2.96231,-1,0,0,3.69925,0.22213,12.4077,4.82259,1.40982,0.577123,,-999,0,0,,,1
-1.25221,-1.62692,2.57458,-1,0,0.617921,0,1,0,0,0,0,,-999,0,0,,,1
2.11518,2.16586,2.65467,-1,0,0.712185,0,1,0,0,0,0.542993,,-999,0,0,,,1
1.1417,1.47345,3.54905,1,0,1.27805,2.20823,0.257617,3.68874,2.78152,0,0,,-999,0,0,,,1
-1.05232,-3.01451,4.3625,1,0.614688,1.03288,0.5788,0.834306,1.04538,0.667024,0.378357,0.992009,,-999,0,0,,,1
1.59016,-2.07213,3.08319,1,0.8524,1.12214,2.59639,0.162819,4.86321,2.82031,1.012,0,,-999,0,0,,,1
0.510997,2.81621,4.99098,1,2.26964,0.970333,1.94805,0.538371,2.0311,1.00844,1.00844,0.748977,,-999,0,0,,,1
2.03168,2.87896,5.29289,-1,0.647964,2.67666,2.14933,0.71519,0.899419,0.799075,0.799075,2.23479,,-999,0,0,,,1
0.377753,1.72865,6.64982,1,0,3.44201,8.26025,0.450588,3.99004,2.98686,0,2.56192,,-0.0591705,1,0,,,1
1.20659,-2.93916,4.37593,1,0.770862,3.34679,1.99322,0.659416,2.08662,1.39401,0,2.72505,,-999,0,0,,,1
1.28899,2.03496,4.94987,1,3.78762,0.564782,0.241941,0.932031,0.138936,0.138936,0,1.87229,,-0.463663,0,0,,,1
0.0298709,-0.151448,2.95939,-1,0.620503,5.80097,1.69189,0.78104,1.31181,0.953913,0,1.10851,,-999,0,0,,,1
-2.43394,2.71046,3.26105,-1,1.38445,5.19984,1.41202,0.753096,2.47686,1.00053,0.552393,4.20886,,-999,0,0,,,1
-0.295934,1.25369,15.7129,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-2.73877,-0.888863,10.2257,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
2.91868,-0.447356,19.0386,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-2.91803,-0.148483,19.3954,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
