pos_x,pos_y,pos_z,dir_x,dir_y,dir_z,pt,phi,eta,charge,chi2,ndof
0.000714229,0.000518474,-0.0102226,-0.346173,-0.030899,0.937662,0.9514,-3.05257,1.71833,1,28.7687,33
0.000706729,0.000592413,-0.0600167,-0.820202,-0.186119,-0.540952,1.22044,-2.91845,-0.6055,1,14.775,14
0.000705681,0.000615552,-0.0103852,-0.420525,-0.0711699,-0.904485,0.820698,-2.97394,-1.49634,-1,33.4649,37
0.000752119,0.000467578,0.00624373,-0.814236,-0.246815,-0.525454,0.862784,-2.84727,-0.583845,1,7.26836,15
0.000755199,0.000461327,0.00621377,-0.267636,-0.0831194,-0.959928,1.43437,-2.84047,-1.94499,1,33.0221,25
0.000572224,0.000991744,0.00937897,-0.745904,-0.268273,-0.609636,0.825652,-2.79634,-0.708342,-1,7.57107,8
0.000717964,0.000590885,0.00614224,-0.334328,-0.143884,-0.931409,15.8482,-2.73518,-1.66892,-1,25.826,37
0.000720659,0.000580861,0.00594426,-0.633699,-0.244094,-0.73406,0.9222,-2.77392,-0.937474,-1,1.71848,7
0.000708802,0.000612313,0.00609487,-0.326889,-0.146341,-0.933664,15.5387,-2.72067,-1.68622,1,53.3725,37
0.000698586,0.000634746,0.0060597,-0.334307,-0.152638,-0.930022,24.9775,-2.71328,-1.65855,1,35.2669,33
0.000714635,0.000599762,0.00606376,-0.332537,-0.153167,-0.930569,23.2893,-2.70996,-1.66262,-1,25.1594,33
0.000688141,0.000654532,0.00599602,-0.309262,-0.152522,-0.938666,11.0535,-2.68342,-1.72671,-1,44.7404,39
0.000703543,0.000622573,0.00585803,-0.320316,-0.176274,-0.930766,2.1935,-2.63851,-1.66409,1,6.99844,5
0.000753708,0.000524866,0.0256155,-0.769914,-0.380886,-0.512014,0.859354,-2.68218,-0.565455,-1,6.7698,7
0.000707129,0.000605145,-0.0808524,-0.395085,-0.223163,-0.891126,1.58921,-2.62742,-1.42737,-1,16.5708,23
0.000706978,0.000618842,0.0252745,-0.485981,-0.269808,-0.83128,0.874157,-2.63478,-1.19227,-1,14.9616,20
0.000726425,0.000586325,0.00611856,-0.362189,-0.234432,-0.902142,4.98795,-2.56714,-1.48361,1,21.2574,27
0.000761539,0.000553201,0.0243499,-0.287259,-0.243496,0.926386,0.94754,-2.43846,1.63229,1,2.03019,1
0.000709042,0.000613751,0.00613463,-0.777787,-0.61907,0.108625,1.4762,-2.46933,0.109055,-1,6.30723,11
0.000896017,0.000373987,-0.0101201,-0.724493,-0.568132,0.390303,1.20889,-2.47657,0.412157,-1,9.69831,10
0.000632465,0.000697825,-0.037594,-0.404212,-0.357177,-0.842044,1.39541,-2.41789,-1.22816,-1,3.45983,11
-0.000130159,0.00129621,-0.0312972,-0.403738,-0.496072,-0.768705,1.99863,-2.25394,-1.01715,-1,14.8613,14
0.000662357,0.000644137,-0.0103599,-0.320538,-0.509077,-0.798809,1.06896,-2.13273,-1.09531,1,3.01697,8
0.00068316,0.000634028,0.00610386,-0.433748,-0.583207,-0.686828,1.10044,-2.21027,-0.841926,-1,10.4303,14
0.00077947,0.000564792,0.0247846,-0.54989,-0.766861,-0.330976,1.13268,-2.19288,-0.343924,-1,40.8124,14
0.000834062,0.000546662,0.00668123,-0.311525,-0.568581,0.761359,0.826704,-2.07202,0.99944,1,4.00358,9
0.000892508,0.000544185,0.0249127,-0.143191,-0.369382,0.918179,0.884436,-1.94061,1.5773,-1,44.0594,47
0.000873965,0.000576612,-0.0104606,-0.143099,-0.596425,-0.78981,0.966523,-1.80627,-1.07093,1,9.02764,15
0.000741185,0.000612109,-0.00687991,-0.0744751,-0.555221,0.828361,1.61051,-1.70414,1.18289,1,18.2102,8
0.000718671,0.000616258,-0.0315744,-0.100866,-0.898068,0.428136,1.51318,-1.68264,0.457612,-1,16.1951,15
0.000724758,0.000616537,-0.0315294,-0.0581226,-0.865424,0.497657,2.19156,-1.63786,0.546187,-1,9.47608,15
0.000580718,0.000611302,-0.0104344,0.0402422,-0.876091,0.480463,0.802363,-1.52489,0.523587,-1,13.371,10
0.000693714,0.000617273,-0.028783,0.0435069,-0.750639,-0.659278,0.882659,-1.5129,-0.791536,-1,7.69517,12
0.000774701,0.000631504,-0.0289725,0.187345,-0.975721,-0.11345,1.99504,-1.3811,-0.11394,1,7.53682,9
0.000621737,0.00059037,-0.0314964,0.186606,-0.551863,0.812789,1.31041,-1.24473,1.13519,1,14.7861,16
0.000876887,0.00070085,-0.0591783,0.139961,-0.301889,0.943013,0.952066,-1.13668,1.76459,1,69.6453,41
0.00100442,0.000726902,-0.00672377,0.14905,-0.404687,-0.902226,0.842638,-1.2179,-1.48406,-1,23.8038,31
0.000722198,0.000625492,-0.00681007,0.22535,-0.428808,-0.874838,1.98468,-1.08694,-1.35333,-1,10.2853,15
0.000704979,0.000614697,0.00602522,0.43815,-0.563259,0.700545,0.976688,-0.909687,0.868371,-1,2.07576,9
0.000764952,0.000672579,-0.0066382,0.364638,-0.387137,-0.846855,1.3392,-0.815317,-1.24493,1,9.15324,7
0.000683917,0.000594862,-0.00669669,0.504801,-0.502081,-0.702205,1.52221,-0.782697,-0.871636,1,7.33933,6
0.000691337,0.000599595,-0.00689627,0.421149,-0.35202,-0.835892,1.35417,-0.696226,-1.20738,1,13.5613,15
0.00073547,0.000662996,-0.0291599,0.318215,-0.224555,0.92104,0.857266,-0.614523,1.59584,1,20.9788,15
0.000764851,0.000685417,0.00616801,0.393903,-0.329369,0.858112,1.04391,-0.696409,1.28614,-1,14.7989,17
0.000730105,0.000658975,-0.0317188,0.296781,-0.193514,0.935133,1.11796,-0.577812,1.69779,1,30.5699,43
0.000713077,0.000628737,-0.0104055,0.684611,-0.446773,0.575936,1.19486,-0.578196,0.65636,1,12.1266,15
0.000458475,0.000201265,0.00621126,0.666259,-0.399035,0.629976,1.66456,-0.539624,0.741376,1,0.364512,1
