et,eta,theta,phi
22.5936,0.777203,0.861766,2.79869
21.0709,-0.268453,1.83608,-0.25727
19.9831,0.951735,0.736882,-1.85469
19.1696,-3.31923,3.06926,2.91453
16.2414,-3.69307,3.09181,0.970243
14.7638,-1.52915,2.71475,1.19815
14.1307,2.5022,0.163445,0.658083
12.6446,-2.61388,2.99535,-1.98614
13.73,-0.33808,1.90261,2.12366
12.2108,-2.77196,3.01668,-0.0281665
12.2631,-1.44853,2.68013,-2.33896
12.1028,1.85601,0.310081,2.05902
11.6319,2.95173,0.104404,-0.764434
11.6179,3.91687,0.0398015,2.40685
12.227,-0.743798,2.2542,-1.30041
11.3319,-2.09152,2.89584,2.4744
11.584,-0.372392,1.93487,-2.3914
11.3016,1.08437,0.652095,0.899219
11.14,1.064,0.66456,-0.257396
9.85579,2.82906,0.117999,2.44275
10.3103,-0.110083,1.68066,0.931307
8.02282,3.33154,0.0714458,1.3341
7.90726,-1.51707,2.70973,-0.450246
7.60085,-4.46537,3.11859,-1.51194
7.26726,0.286191,1.28843,-1.23584
6.78341,-0.849184,2.33317,2.89604
6.72501,0.205026,1.36719,-2.8956
6.28196,-4.21784,3.11213,-0.0785252
6.22477,2.55488,0.155091,-2.13861
6.19114,4.22524,0.0292417,-0.0426829
5.91771,-2.88175,3.02964,-0.932091
5.65139,2.97974,0.101525,-2.76223
5.22659,-2.68761,3.00572,1.14351
5.09696,-4.61349,3.12176,1.56043
4.48396,1.96052,0.279733,-0.042376
4.42046,-4.37138,3.11633,3.00394
3.59684,1.25105,0.557503,-2.87125
3.46431,4.20497,0.0298401,-2.67382
3.44231,4.80078,0.0164463,-0.967806
3.25239,3.77435,0.0458961,-1.47829
3.05194,-3.84468,3.09881,-2.33111
3.06829,-1.83748,2.82581,-1.27385
