et,eta,theta,phi
44.7905,2.4594,0.170557,0.903755
34.3648,-1.90727,2.84678,0.0611674
32.6221,1.5671,0.411396,-2.83946
27.1666,-1.46569,2.68771,-1.53657
23.4341,-3.31943,3.06928,0.892035
20.5766,-0.0458733,1.61665,-2.14616
18.3778,-1.53759,2.71823,-2.63405
17.4174,3.32757,0.0717299,3.07536
14.9861,-3.58005,3.08586,-2.01604
14.1708,1.61263,0.393567,-0.0112702
13.6447,-1.83033,2.82358,1.59377
13.6249,0.849237,0.808381,-0.710815
12.8391,-2.92604,3.03448,-2.9806
11.47,-2.68549,3.00543,-0.966304
11.264,-3.38958,3.07417,-0.233454
11.3438,1.94872,0.283008,-1.33425
11.4867,1.57562,0.408003,2.16182
11.1487,-4.49266,3.11921,2.13963
11.0334,-4.26226,3.11341,-3.00548
11.06,-0.435821,1.99344,3.08208
9.79462,-4.4327,3.11783,0.861658
10.4084,-0.658031,2.18591,-0.715712
9.52022,4.59227,0.020259,-0.127006
10.0848,0.806277,0.839908,0.59549
10.0575,-0.0601036,1.63086,1.54359
8.81909,3.5666,0.0564884,1.58585
9.04119,-0.161947,1.73204,0.167168
8.58038,1.05667,0.669094,-1.8186
7.66615,-3.48018,3.08001,1.67681
7.63352,-4.2388,3.11274,-0.928773
7.36833,-1.85304,2.8306,2.67392
7.09255,3.22734,0.079284,-1.81897
6.87568,4.2492,0.0285493,2.75868
6.63497,3.77657,0.0457941,0.688576
6.5895,2.33729,0.192581,-2.52045
5.91096,2.63406,0.143327,-0.456004
5.3061,-4.87208,3.12628,-2.11894
5.30162,4.04692,0.0349488,-1.09587
4.81466,-2.76802,3.01619,2.21927
3.99643,2.61298,0.146369,2.0849
3.84392,1.49879,0.439583,1.23889
3.1393,-1.32196,2.62049,0.768339
3.1777,0.574141,1.02582,2.94742
