detid,fraction,front_1_x,front_1_y,front_1_z,front_2_x,front_2_y,front_2_z,front_3_x,front_3_y,front_3_z,front_4_x,front_4_y,front_4_z,back_1_x,back_1_y,back_1_z,back_2_x,back_2_y,back_2_z,back_3_x,back_3_y,back_3_z,back_4_x,back_4_y,back_4_z
838965443,1,-1.28989,-0.0895837,2.27679,-1.30987,-0.0920132,2.26367,-1.30681,-0.113935,2.26367,-1.28688,-0.111152,2.27679,-1.41294,-0.104692,2.47054,-1.43453,-0.107318,2.45637,-1.43118,-0.131299,2.45637,-1.40964,-0.128292,2.47054
838965956,1,-1.28682,-0.111593,2.32205,-1.30685,-0.114391,2.30911,-1.30379,-0.136312,2.30911,-1.28381,-0.133162,2.32205,-1.40797,-0.128507,2.51684,-1.42962,-0.131531,2.50285,-1.42627,-0.155512,2.50285,-1.40467,-0.152107,2.51684
838966468,1,-1.28682,-0.111593,2.36792,-1.30696,-0.114406,2.35515,-1.3039,-0.136327,2.35515,-1.28381,-0.133162,2.36792,-1.40634,-0.128281,2.56372,-1.42811,-0.13132,2.54992,-1.42477,-0.155301,2.54992,-1.40305,-0.151881,2.56372
838965444,1,-1.28682,-0.111593,2.27679,-1.30675,-0.114376,2.26367,-1.30369,-0.136297,2.26367,-1.28381,-0.133162,2.27679,-1.40958,-0.128733,2.47054,-1.43112,-0.13174,2.45637,-1.42777,-0.155721,2.45637,-1.40629,-0.152333,2.47054
838966980,1,-1.28682,-0.111593,2.41441,-1.30707,-0.11442,2.40181,-1.30401,-0.136342,2.40181,-1.28381,-0.133162,2.41441,-1.40471,-0.128053,2.61122,-1.4266,-0.131108,2.5976,-1.42325,-0.15509,2.5976,-1.40142,-0.151653,2.61122
838965957,1,-1.28598,-0.134035,2.32205,-1.30597,-0.13718,2.30911,-1.30215,-0.158981,2.30911,-1.28222,-0.155485,2.32205,-1.40682,-0.15315,2.51684,-1.42842,-0.156549,2.50285,-1.42424,-0.180398,2.50285,-1.40271,-0.176621,2.51684
838966469,1,-1.28598,-0.134035,2.36792,-1.30608,-0.137198,2.35515,-1.30225,-0.159,2.35515,-1.28222,-0.155486,2.36792,-1.40521,-0.152867,2.56372,-1.42693,-0.156286,2.54992,-1.42274,-0.180135,2.54992,-1.40109,-0.176338,2.56372
838965445,1,-1.28598,-0.134035,2.27679,-1.30587,-0.137161,2.26367,-1.30204,-0.158962,2.26367,-1.28222,-0.155485,2.27679,-1.40843,-0.153432,2.47054,-1.42991,-0.15681,2.45637,-1.42573,-0.180659,2.45637,-1.40431,-0.176902,2.47054
838966981,1,-1.28598,-0.134035,2.41441,-1.30618,-0.137217,2.40181,-1.30236,-0.159018,2.40181,-1.28222,-0.155485,2.41441,-1.40359,-0.152583,2.61122,-1.42542,-0.156021,2.5976,-1.42123,-0.179871,2.5976,-1.39947,-0.176053,2.61122
838965969,1,-1.22946,-0.40044,2.32205,-1.24836,-0.407669,2.30911,-1.24008,-0.4282,2.30911,-1.22132,-0.42064,2.32205,-1.34369,-0.444249,2.51684,-1.36411,-0.452062,2.50285,-1.35506,-0.474522,2.50285,-1.33478,-0.466351,2.51684
838966993,1,-1.22946,-0.40044,2.41441,-1.24856,-0.40775,2.40181,-1.24028,-0.42828,2.40181,-1.22132,-0.42064,2.41441,-1.34064,-0.443021,2.61122,-1.36128,-0.450921,2.5976,-1.35223,-0.473381,2.5976,-1.33174,-0.465124,2.61122
838966994,1,-1.22115,-0.421053,2.41441,-1.24012,-0.428693,2.40181,-1.23185,-0.449224,2.40181,-1.21301,-0.441253,2.41441,-1.33157,-0.465537,2.61122,-1.35206,-0.473793,2.5976,-1.34301,-0.496253,2.5976,-1.32266,-0.487639,2.61122
838899399,1,-1.27606,-0.199213,-2.23194,-1.2958,-0.201305,-2.21875,-1.29813,-0.179306,-2.21875,-1.27836,-0.177557,-2.23194,-1.40094,-0.212448,-2.42464,-1.4224,-0.214723,-2.4103,-1.42497,-0.190513,-2.4103,-1.40346,-0.18861,-2.42464
