et,eta,theta,phi
96.4207,0.397895,1.183,-2.44708
80.7208,-1.06232,2.476,0.687715
33.6569,-1.65949,2.76561,2.09229
23.4223,0.694507,0.926208,-1.28655
19.9255,-1.55235,2.72426,-0.595335
18.7957,0.912718,0.76348,2.32605
19.0077,-0.336483,1.9011,2.84003
14.9916,-1.22876,2.57218,-2.53491
15.8939,0.467218,1.1197,0.708528
13.9145,2.75582,0.126944,-1.16071
13.0207,-3.30984,3.06858,-1.39176
11.2924,1.57478,0.408335,-1.38332
11.1558,-3.0785,3.0496,-0.0243581
11.7574,-0.610066,2.1462,1.73001
10.852,3.40665,0.0662802,2.55716
10.9036,-0.553142,2.09771,-0.150129
9.08381,3.09158,0.0907976,1.07369
8.75652,-2.03103,2.88068,-1.57204
8.47526,3.77958,0.0456568,-0.0883879
8.34458,2.77667,0.124331,0.00118055
8.41344,1.38443,0.490834,-0.141251
8.13892,2.32265,0.195403,-2.90866
7.80635,4.10329,0.0330335,0.85587
7.53031,-3.16768,3.05744,1.77182
7.33793,-3.24241,3.06349,-2.47006
7.33363,4.26605,0.0280724,3.13591
7.08004,4.31006,0.0268638,1.95857
6.291,-2.20729,2.92248,1.22174
6.90397,-0.238829,1.80739,-1.18811
5.98609,3.37599,0.0683417,-2.37713
5.97917,1.77895,0.334478,2.62387
5.58871,1.88357,0.301783,1.25901
5.31591,-4.34779,3.11572,-1.02822
5.27133,-4.02855,3.106,0.994457
4.29458,-4.407,3.11721,-2.96439
4.32075,-2.04265,2.88366,3.09453
4.28333,3.72531,0.0482019,-1.10888
4.13116,1.32439,0.519895,-2.61221
3.83067,4.64329,0.0192513,-1.91494
3.47826,-2.42396,2.96491,-0.869526
3.26947,-2.30209,2.94216,0.273201
3.12616,4.7977,0.0164971,-0.569896
