et,eta,theta,phi
186.809,0.193846,1.37815,-3.01014
143.825,-1.46693,2.68826,0.889034
116.491,0.626034,0.982054,-0.650245
37.9349,0.293906,1.28103,1.70061
33.993,1.49661,0.440509,1.20604
36.1837,0.446799,1.13816,-1.79381
30.845,3.16097,0.0847182,-1.45803
30.8838,-1.12881,2.51599,1.94585
28.6913,3.1526,0.0854301,0.519041
26.2327,1.80208,0.326967,-0.794019
24.4332,-2.55604,2.98668,-0.487312
24.8106,1.3505,0.50707,-2.49386
23.9338,3.30191,0.0735927,2.97879
23.7887,-3.13045,3.05425,-2.88268
24.3028,1.54036,0.422222,2.3233
24.7086,-1.05615,2.47218,-2.65703
23.3518,-3.13536,3.05468,2.34252
22.7039,-3.15394,3.05628,0.486933
21.764,3.30039,0.0737042,1.7703
22.9814,-0.435098,1.99278,0.734347
21.1018,4.10441,0.0329966,-2.26113
20.2937,-3.30768,3.06842,-1.31268
20.6912,-0.288762,1.85563,2.58571
19.1826,-2.04447,2.88413,2.68731
16.4601,-4.18136,3.11104,2.62671
16.172,-1.41311,2.66411,-0.549502
15.6823,-3.93313,3.10243,-0.30317
14.4252,4.38936,0.0248161,2.8063
13.8978,-2.15854,2.91162,-1.4355
13.7318,-4.18411,3.11112,-2.53973
13.5322,1.65234,0.378612,0.196193
13.1504,-2.75025,3.01394,1.45439
12.816,-3.89924,3.10108,1.28967
12.216,4.1559,0.0313408,-0.359612
12.036,4.41406,0.0242107,-1.29219
12.9892,-0.612309,2.14808,-1.572
12.006,4.36047,0.0255434,1.49665
10.9128,1.83081,0.317865,-1.71642
10.6642,-4.59378,3.12136,0.516146
9.73094,2.38168,0.184268,1.2323
9.64666,-2.45896,2.97096,-2.18834
8.35486,2.75795,0.126673,-0.47224
8.00635,-4.69836,3.12337,-0.922159
7.79583,2.92566,0.107156,-2.42387
8.24651,-0.272336,1.83983,-0.624433
7.12361,4.34707,0.025888,0.588343
6.87134,1.13736,0.620611,3.06563
5.39862,-1.44286,2.6776,-1.77617
5.08095,2.19771,0.221207,-2.75325
4.76502,-4.28718,3.11411,-1.64957
4.81768,0.687733,0.931633,0.472123
4.16149,-5.0237,3.12843,-2.64915
3.74529,-1.93232,2.85397,1.80776
3.45448,5.07247,0.0125337,-0.505367
3.05744,2.40865,0.179391,2.39741
3.04141,-4.97539,3.12778,2.45067
