pt,eta,phi,charge,pos_x,pos_y,pos_z,dir_x,dir_y,dir_z
2.27648,-0.601889,-2.2423,-1,0.000671958,0.000644244,0.0136706,-1.41634,-1.78223,-1.45443
4.10975,-2.3067,0.0127,-1,0.000705951,0.000681138,-0.0821086,4.10942,0.0521924,-20.4289
