isValid,isFake,pos_x,pos_y,pos_z,xError,yError,zError,chi2,ndof
1,0,0.000702481,0.000635812,-0.0359838,8.73232e-06,1.11674e-05,1.67337e-05,114.032,148.492
1,0,0.000705679,0.00061129,-0.0300009,2.23865e-05,2.5769e-05,3.62555e-05,69.5409,88.1031
1,0,0.000693396,0.000620604,0.0137794,2.86047e-05,2.45283e-05,3.59976e-05,40.5171,54.9923
1,0,0.000661474,0.000596978,-0.0830807,3.65405e-05,2.97314e-05,4.345e-05,35.2358,43.2039
1,0,0.000713817,0.000624175,-0.0324253,3.46175e-05,3.1535e-05,4.20054e-05,40.2765,46.5227
1,0,0.000695906,0.000641706,-0.00438289,3.84542e-05,3.25882e-05,4.96372e-05,26.8716,51.1151
1,0,0.000697219,0.000622019,0.0231061,3.93773e-05,4.28339e-05,5.57873e-05,29.7102,35.1516
1,0,0.000735421,0.000604913,-0.0124472,5.23952e-05,5.11509e-05,8.08242e-05,29.3803,24.7624
1,0,0.000676093,0.000566597,-0.0753809,5.09184e-05,4.59594e-05,4.98271e-05,27.5225,23.2154
1,0,0.000714545,0.000612521,-0.00264427,5.51198e-05,4.69909e-05,6.95548e-05,18.0348,24.1849
1,0,0.000735867,0.000621774,-0.00661872,6.44713e-05,5.87936e-05,7.57766e-05,17.576,22.5308
1,0,0.000880105,0.000571962,-0.0242766,8.35334e-05,9.22276e-05,0.000141307,8.76883,10.6229
1,0,0.000636781,0.000537737,0.0378723,6.02497e-05,7.78402e-05,8.17865e-05,20.5145,22.6276
1,0,0.000675607,0.000434192,0.0118417,9.0596e-05,8.3385e-05,0.000167165,10.3609,12.4096
1,0,0.000514488,0.000583153,0.0148179,8.14831e-05,7.79681e-05,0.000103408,26.2717,21.467
1,0,0.000693462,0.000745568,0.0722291,0.000141905,9.46452e-05,0.000131426,8.37247,6.47785
1,0,0.000696791,0.000631905,0.0827606,0.000124858,9.8203e-05,0.000148544,16.5793,16.4923
1,0,0.00290146,0.000194178,-0.0745283,0.000651728,0.0001571,0.000859886,0.73874,0.919672
1,0,0.000481052,1.5215e-05,0.00404707,0.000227774,0.000270771,0.000358987,2.75762,2.82223
