pt,charge,rp_x,rp_y,rp_z,phi,eta,calo_energy
11.8247,1,0.000711503,0.000620111,0.0219488,1.15799,0.160167,0
0.771355,1,-0.0312013,0.0247738,0.268116,-2.21813,1.98276,0
