isValid,isFake,pos_x,pos_y,pos_z,xError,yError,zError,chi2,ndof
1,0,0.000701158,0.000599201,0.0219368,9.06741e-06,1.24615e-05,7.6476e-06,87.8408,125.078
1,0,0.000704231,0.000670343,-0.00175883,3.61166e-05,3.6871e-05,3.75292e-05,32.6739,33.8689
1,0,0.000609083,0.00068558,0.00856202,4.69181e-05,4.40472e-05,7.75784e-05,18.3983,19.389
1,0,0.000716549,0.000568797,-0.0803413,5.78239e-05,5.73073e-05,0.000110021,17.3441,19.6582
1,0,0.00073383,0.000702222,0.0629187,6.16715e-05,6.92882e-05,0.000163057,15.6233,14.048
1,0,0.000797888,0.00063806,0.0723029,8.42698e-05,5.91059e-05,7.3972e-05,12.0496,11.8638
1,0,0.000639335,0.000609462,0.101234,7.14157e-05,9.65054e-05,8.51743e-05,5.40705,6.68319
1,0,0.00350938,-0.000245277,0.0749195,0.00180993,0.000676077,0.00924462,0.802831,2.88404
1,0,0.00061247,0.000667257,0.0205113,0.000165683,0.000174436,0.000286975,5.14771,1.39299
1,0,0.000821251,0.000718542,-0.0337968,0.00015614,0.000162005,0.000320398,1.18044,2.86858
