pt,eta,phi,charge,pos_x,pos_y,pos_z,dir_x,dir_y,dir_z
38.6655,0.160156,1.1578,1,0.000702857,0.000624165,0.0219501,15.5185,35.4146,6.21903
42.1988,1.66005,-0.501062,1,0.000664762,0.00050372,0.0220424,37.0114,-20.2705,106.963
