pt,charge,rp_x,rp_y,rp_z,phi,eta,calo_energy
8.53196,-1,0.000717112,0.000547301,0.0571141,-0.0104698,-1.26917,0
3.42471,-1,0.000703041,0.000574305,0.0569789,2.61722,-0.882799,0
8.06031,1,0.000678652,0.000541126,0.0567614,2.55346,-0.634914,0
