pt,charge,rp_x,rp_y,rp_z,phi,eta,calo_energy
8.54847,-1,0.000717013,0.000536915,0.0570969,-0.0102715,-1.269,0
3.37636,-1,0.000701293,0.000571295,0.057013,2.61692,-0.883103,0
8.07034,1,0.000677307,0.000539119,0.0567405,2.55342,-0.634763,0
3.2523,1,0.000748242,0.000580287,0.0173843,1.02288,-1.17118,0
1.22707,-1,0.00058328,0.000638967,-0.057152,1.29881,1.57278,0
1.24178,-1,0.000954469,0.000534891,0.0933196,1.30654,1.46939,0
1.27774,-1,0.00147044,0.000396094,-0.04217,1.30441,1.55013,0
