pt,charge,pos_x,pos_y,pos_z,phi,eta
22.7815,1,0.000708569,0.000636204,-0.0472497,-2.7496,0.325762
13.2045,-1,0.0007416,0.000623504,-0.0471736,-2.02962,-0.122117
