isValid,isFake,pos_x,pos_y,pos_z,xError,yError,zError,chi2,ndof
1,0,0.000744766,0.000638657,-0.0472997,6.78564e-06,9.42926e-06,1.16426e-05,59.7039,52.5405
1,0,0.000721928,0.000592922,0.0693334,2.59895e-05,2.62479e-05,3.97158e-05,59.1483,60.565
1,0,0.000738081,0.000693047,0.00363922,4.54954e-05,4.71364e-05,7.44644e-05,9.91282,22.5328
1,0,0.000709908,0.000740066,-0.0570902,4.20189e-05,3.79773e-05,4.59758e-05,23.4692,27.81
1,0,0.000724024,0.000638515,0.0505326,5.80676e-05,5.27929e-05,0.000132603,13.1728,26.291
1,0,0.000675953,0.000681091,-0.081816,5.24891e-05,5.28166e-05,6.03774e-05,38.8967,36.9938
1,0,0.000664699,0.0005685,0.0174949,5.43991e-05,5.53378e-05,7.69655e-05,11.7347,14.1992
1,0,0.000659452,0.000702412,-0.0465394,5.18879e-05,7.00425e-05,7.70718e-05,22.9881,34.7497
1,0,0.000776529,0.000660717,0.0888401,0.000112631,7.99817e-05,9.75142e-05,9.03676,9.4828
1,0,0.000680359,0.000690392,0.0201604,0.00011915,7.90277e-05,0.00014786,3.99421,4.69181
1,0,0.000547642,0.000625485,-0.0303292,9.99922e-05,0.000118861,0.000133385,8.90048,10.5377
1,0,0.000734669,0.000809604,-2.33029e-05,9.26493e-05,0.000124633,0.00010267,17.2052,18.0373
1,0,0.000731264,0.00098896,-0.102845,0.000308803,0.000375925,0.00114031,0.304636,0.934317
1,0,0.00058573,0.000740594,-0.0988061,0.000244006,0.000482491,0.00140079,0.379831,2.90459
1,0,0.000742741,0.000321213,0.0542034,0.000203966,0.000213694,0.000242997,3.94534,4.76266
