pos_x,pos_y,pos_z,dir_x,dir_y,dir_z,pt,phi,eta,charge,chi2,ndof
0.000727912,0.000554782,0.0697128,-0.496095,-0.0537322,0.866604,1.22076,-3.0337,1.31928,1,17.5794,17
0.000697278,0.000754276,0.0203699,-0.808885,-0.115474,-0.576516,0.913514,-2.99979,-0.657228,-1,5.87422,3
0.000739311,0.000564633,0.0887983,-0.914583,-0.234954,0.329141,1.12185,-2.89013,0.341865,1,12.712,12
0.000700776,0.000682856,0.0692281,-0.440258,-0.172461,0.881153,0.896677,-2.76824,1.3809,1,28.8252,32
0.000726336,0.000613956,0.00343178,-0.345256,-0.198487,-0.917279,1.79756,-2.61984,-1.5716,-1,32.9845,31
0.000698472,0.000650073,-0.0570141,-0.565914,-0.454451,-0.687906,0.862343,-2.465,-0.84397,1,6.21751,14
0.000719534,0.000621751,-0.0571957,-0.794961,-0.569893,-0.207987,0.988271,-2.51963,-0.211067,-1,14.3647,19
0.000652604,0.00069315,-0.0572518,-0.436332,-0.44473,-0.782195,1.58963,-2.34666,-1.051,1,11.4074,13
0.000373194,0.000867714,-0.0570848,-0.511684,-0.750692,-0.417902,0.878191,-2.16908,-0.445147,-1,22.7102,14
0.000721385,0.00063346,-0.0462567,-0.1601,-0.322463,0.932945,1.18789,-2.03163,1.68064,1,45.5958,37
0.000756217,0.000613724,-0.0472922,-0.474724,-0.870007,-0.133135,20.851,-2.0703,-0.13393,-1,8.11156,12
0.000775766,0.000603795,0.0695646,-0.284511,-0.498363,0.818955,1.31365,-2.08954,1.15364,-1,6.47687,9
0.0007416,0.000623504,-0.0471736,-0.439614,-0.889929,-0.121513,13.2045,-2.02962,-0.122117,-1,6.68505,14
0.00174982,0.000162376,-0.0467618,-0.195632,-0.426827,0.88292,4.0599,-2.00057,1.38886,1,15.0809,21
0.00073307,0.000629033,-0.0474649,-0.182661,-0.411646,0.892851,2.23749,-1.98843,1.43581,-1,13.368,13
0.000923389,0.000566612,-0.0465265,-0.153971,-0.450379,0.879461,3.81548,-1.90021,1.37338,1,23.1926,27
0.000919541,0.000567812,-0.0466036,-0.154092,-0.450013,0.879627,9.51473,-1.9007,1.37412,-1,16.5904,23
0.000936092,0.000565611,-0.0476369,-0.140843,-0.430325,0.891619,25.9243,-1.8871,1.42977,-1,32.356,19
0.000847154,0.000594003,-0.0472993,-0.144002,-0.433033,0.889801,1.45278,-1.89184,1.42097,-1,5.52742,7
-0.000177045,0.000825125,-0.0447626,-0.103755,-0.497663,0.861143,1.37422,-1.77634,1.29775,-1,19.1742,22
0.000758414,0.000635528,-0.0482719,-0.0359743,-0.355578,0.933954,0.916957,-1.67162,1.68849,1,26.3091,37
0.000674237,0.000640589,0.069363,-0.0661843,-0.672528,0.737107,1.68687,-1.66889,0.944114,1,15.6159,15
0.000705527,0.00064352,-0.0818565,0.444418,-0.788262,-0.4256,1.06008,-1.05742,-0.454511,-1,17.6938,19
0.000642079,0.000589109,0.0691718,0.416639,-0.681375,-0.601781,0.76425,-1.02199,-0.695934,-1,7.48825,16
0.000640296,0.000568273,-0.0301586,0.5586,-0.530604,0.637515,1.04814,-0.7597,0.753977,1,12.2717,13
0.000648927,0.000570925,0.0174915,0.413811,-0.397489,0.819001,2.06526,-0.765283,1.15378,-1,3.02017,7
0.000710716,0.000645879,-0.0473323,0.300966,-0.23672,-0.923787,2.88957,-0.666477,-1.61426,-1,20.6416,33
0.000668839,0.000563268,-0.047312,0.316503,-0.154607,-0.935907,1.39263,-0.454392,-1.704,-1,17.5253,19
0.000716687,0.000658783,0.0200394,0.763126,-0.105334,0.637608,0.911516,-0.137163,0.754133,1,25.5794,13
0.00067592,0.000749926,-0.0570624,0.650131,0.177708,-0.738749,1.98292,0.266824,-0.94772,-1,14.908,15
0.000691431,0.000679393,-0.0819032,0.947,0.294173,-0.129047,0.908468,0.301187,-0.12977,-1,12.5092,15
0.000761484,0.000550335,0.0693961,0.317108,0.156773,-0.935342,1.26806,0.459144,-1.69947,-1,7.84141,11
0.000660323,0.000725061,4.88515e-05,0.73749,0.439756,0.512565,0.915142,0.537685,0.566202,1,0.246474,3
0.000761002,0.000586145,0.0694186,0.739135,0.619547,-0.264275,0.880253,0.697607,-0.270699,1,5.37609,13
0.000761616,0.000623639,-0.0300686,0.0778019,0.25176,-0.964657,1.57137,1.27107,-2.00899,-1,1.23111,1
0.00090711,0.000624246,0.0893637,0.0419975,0.702152,-0.710787,0.84807,1.51105,-0.888773,1,26.4304,15
0.000727574,0.000645361,-0.0472964,-0.187284,0.848371,0.495167,3.18247,1.78807,0.542883,1,22.8077,14
