pt,charge,rp_x,rp_y,rp_z,phi,eta,calo_energy
22.7913,1,0.000710562,0.000631383,-0.0472505,-2.74962,0.325764,0
13.1957,-1,0.0007378,0.000625381,-0.0471776,-2.02962,-0.122066,0
