isValid,isFake,pos_x,pos_y,pos_z,xError,yError,zError,chi2,ndof
1,0,0.00070945,0.000598052,0.0201653,1.21641e-05,1.76146e-05,1.67464e-05,68.7633,63.27
1,0,0.00069148,0.000624032,0.0556428,2.65209e-05,2.88154e-05,3.63056e-05,33.2404,60.3352
1,0,0.000689212,0.000599424,0.007241,2.46522e-05,3.80833e-05,5.04493e-05,32.2592,42.2071
1,0,0.000721163,0.000577518,-0.0634013,3.66066e-05,3.66741e-05,4.73348e-05,35.2137,46.8677
1,0,0.000684415,0.000589693,-0.0444988,4.29597e-05,3.67248e-05,4.82198e-05,35.3558,55.9718
1,0,0.000758838,0.000640036,0.00236536,4.68538e-05,3.9522e-05,5.97667e-05,15.5924,20.1956
1,0,0.000800258,0.000692511,-0.033437,5.90898e-05,4.63338e-05,0.00010663,19.4353,15.8489
1,0,0.000737434,0.000658749,-0.0676337,4.45512e-05,5.0459e-05,6.58824e-05,31.6238,39.3062
1,0,0.000717509,0.000630886,-0.0250802,4.40386e-05,0.000104044,0.000105907,5.40701,6.7102
1,0,0.00065889,0.000583271,0.0131971,5.94e-05,5.51579e-05,5.97678e-05,25.9845,35.6198
1,0,0.000685393,0.000553176,-0.10411,7.04636e-05,7.09382e-05,9.21611e-05,20.4234,15.5163
1,0,0.000780276,0.000549059,-0.0399758,7.10232e-05,7.28095e-05,9.37585e-05,6.6932,12.615
1,0,0.000557313,0.000635861,-0.0199526,0.000139439,0.000145101,0.000306539,5.87539,4.3174
1,0,0.000686264,0.000567579,0.0974439,0.000159029,9.00611e-05,9.78421e-05,1.0526,4.86099
1,0,0.000817386,0.000688681,-0.0984201,0.000206152,0.0002356,0.0001536,1.87413,2.84851
1,0,0.00127356,0.00116754,0.0313943,0.000315135,0.000345122,0.000321728,0.286971,0.982849
