detid,front_1_x,front_1_y,front_1_z,front_2_x,front_2_y,front_2_z,front_3_x,front_3_y,front_3_z,front_4_x,front_4_y,front_4_z,back_1_x,back_1_y,back_1_z,back_2_x,back_2_y,back_2_z,back_3_x,back_3_y,back_3_z,back_4_x,back_4_y,back_4_z
577044480,-0.781434,-4.31027,-3.93795,-0.780466,-4.30932,-1.42695,-2.67106,-3.22393,-1.42664,-2.67202,-3.22489,-3.93764,-0.961668,-4.62422,-3.93777,-0.960701,-4.62326,-1.42677,-2.85129,-3.53787,-1.42645,-2.85226,-3.53883,-3.93745
581238784,-1.50151,-4.8349,-3.94158,-1.50006,-4.83347,-1.43058,-3.81458,-3.50636,-1.43001,-3.81603,-3.5078,-3.941,-1.68157,-5.14894,-3.9413,-1.68012,-5.14751,-1.4303,-3.99465,-3.8204,-1.42972,-3.99609,-3.82184,-3.94072
585400320,-1.448,-6.10416,-6.59865,-1.44719,-6.10426,-4.08765,-4.18533,-4.52847,-4.0867,-4.18615,-4.52837,-6.5977,-1.61111,-6.38758,-6.59861,-1.61029,-6.38768,-4.08761,-4.34844,-4.81189,-4.08666,-4.34925,-4.81179,-6.59766
589856768,-0.0632353,-7.03677,-6.59687,-0.0620592,-7.03508,-4.08588,-2.67146,-7.03203,-4.08466,-2.67263,-7.03373,-6.59565,-0.0636153,-7.36277,-6.59666,-0.0624391,-7.36108,-4.08566,-2.67184,-7.35803,-4.08444,-2.67301,-7.35973,-6.59543
577044480,-0.781434,-4.31027,-3.93795,-0.780466,-4.30932,-1.42695,-2.67106,-3.22393,-1.42664,-2.67202,-3.22489,-3.93764,-0.961668,-4.62422,-3.93777,-0.960701,-4.62326,-1.42677,-2.85129,-3.53787,-1.42645,-2.85226,-3.53883,-3.93745
581238784,-1.50151,-4.8349,-3.94158,-1.50006,-4.83347,-1.43058,-3.81458,-3.50636,-1.43001,-3.81603,-3.5078,-3.941,-1.68157,-5.14894,-3.9413,-1.68012,-5.14751,-1.4303,-3.99465,-3.8204,-1.42972,-3.99609,-3.82184,-3.94072
585400320,-1.448,-6.10416,-6.59865,-1.44719,-6.10426,-4.08765,-4.18533,-4.52847,-4.0867,-4.18615,-4.52837,-6.5977,-1.61111,-6.38758,-6.59861,-1.61029,-6.38768,-4.08761,-4.34844,-4.81189,-4.08666,-4.34925,-4.81179,-6.59766
589594624,-2.57372,-6.66435,-6.59627,-2.57729,-6.66212,-4.08527,-4.39063,-5.61895,-4.08878,-4.38707,-5.62117,-6.59977,-2.73628,-6.94692,-6.59625,-2.73984,-6.9447,-4.08526,-4.55319,-5.90153,-4.08876,-4.54963,-5.90375,-6.59975
577044480,-0.781434,-4.31027,-3.93795,-0.780466,-4.30932,-1.42695,-2.67106,-3.22393,-1.42664,-2.67202,-3.22489,-3.93764,-0.961668,-4.62422,-3.93777,-0.960701,-4.62326,-1.42677,-2.85129,-3.53787,-1.42645,-2.85226,-3.53883,-3.93745
581238784,-1.50151,-4.8349,-3.94158,-1.50006,-4.83347,-1.43058,-3.81458,-3.50636,-1.43001,-3.81603,-3.5078,-3.941,-1.68157,-5.14894,-3.9413,-1.68012,-5.14751,-1.4303,-3.99465,-3.8204,-1.42972,-3.99609,-3.82184,-3.94072
585400320,-1.448,-6.10416,-6.59865,-1.44719,-6.10426,-4.08765,-4.18533,-4.52847,-4.0867,-4.18615,-4.52837,-6.5977,-1.61111,-6.38758,-6.59861,-1.61029,-6.38768,-4.08761,-4.34844,-4.81189,-4.08666,-4.34925,-4.81179,-6.59766
589594624,-2.57372,-6.66435,-6.59627,-2.57729,-6.66212,-4.08527,-4.39063,-5.61895,-4.08878,-4.38707,-5.62117,-6.59977,-2.73628,-6.94692,-6.59625,-2.73984,-6.9447,-4.08526,-4.55319,-5.90153,-4.08876,-4.54963,-5.90375,-6.59975
