eta,phi,pt,charge,isolationPFChargedHadrCandsPtSum,isolationPFGammaCandsEtSum,maximumHCALPFClusterEt,emFraction,hcalTotOverPLead,hcalMaxOverPLead,hcal3x3OverPLead,ecalStripSumEOverPLead,bremsRecoveryEOverPLead,electronPreIDOutput,electronPreIDDecision,hasMuonReference,caloComp,segComp,muonDecision
-2.33307,-2.97804,1.78378,-1,0,0,0,1,0,0,0,0.62764,,-999,0,0,,,1
2.3639,2.64915,2.67032,-1,0,0,0,-1,0,0,0,0,,-999,0,0,,,1
2.1908,1.79265,0.781186,-1,0,1.23819,2.16526,0.35452,3.91354,3.42174,0.491792,0.657238,,-999,0,0,,,1
0.970137,2.93266,0.578849,-1,1.52014,1.05013,1.28407,0.360674,3.16248,2.16248,1,0,,-999,0,0,,,1
-0.736553,2.93116,3.18342,1,3.45009,0,1.66152,0.638657,1.17945,0.623341,0.279402,0.9543,,-999,0,0,,,1
-0.678185,1.6955,3.33235,1,5.24691,0,2.62798,0,0.827215,0.827215,0,0,,-999,0,0,,,1
-0.370963,-1.9711,1.79976,-1,9.93843,2.27594,1.97321,0.508079,1.69482,1.03196,0,1.09631,,-999,0,0,,,1
-1.38488,0.388185,227.589,1,25.9446,2.09916,45.0609,0.654323,2.71545,1,2.15894,5.09318,,-999,0,0,,,1
-1.30404,-2.72828,98.4964,1,46.6332,6.77218,78.2752,0.339209,5.99747,2.60307,5.02734,2.86167,,-999,0,0,,,1
0.679301,-1.98376,3.0216,-1,0,0,0.587834,0.743899,0.433176,0.433176,0,0.474758,,-999,0,0,,,1
1.32869,-2.36767,1.56997,-1,0,0,0.995889,0.343028,4.18076,2.38232,0,0,,-999,0,0,,,1
0.446447,0.445701,2.37769,1,0,0,0,0.643456,0.987002,0.987002,0.987002,1.78124,,-999,0,0,,,1
1.17298,1.46852,3.38752,1,0,1.59569,1.44643,0.516279,0.80598,0.80598,0,0.860228,,-999,0,0,,,1
-0.28259,-2.83223,3.06873,-1,1.86359,0.789069,2.71649,0.317352,3.39934,1.59242,0.547612,1.08084,,-999,0,0,,,1
-0.345232,0.884748,5.14579,-1,2.24492,0.558935,1.21954,0.798386,0.586454,0.586454,0,2.32234,,-999,0,0,,,1
-2.28444,1.16898,4.4955,1,0,3.83441,1.99075,0.536143,2.6008,0.996426,1.26875,1.97495,,-999,0,0,,,1
4.36455,1.35631,7.11362,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
3.25454,0.639502,7.6654,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-2.97416,0.193994,7.56903,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
2.59322,-1.88722,9.13219,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-2.97213,-0.851595,7.08012,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-3.62751,2.66155,8.37147,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
4.00199,2.13723,8.84253,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
3.05364,2.02589,9.05453,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-2.92084,1.414,14.0205,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-4.10561,0.168419,9.92655,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
3.74711,0.0863223,10.437,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-4.31934,-1.54771,6.29768,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-2.64048,-1.69811,13.0092,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
2.90014,-0.376874,13.2463,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
4.2937,-2.69065,6.51235,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
3.8721,2.84849,3.18114,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
3.39008,-0.792226,3.22388,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
