energy,pos_x,pos_y,pos_z,eta,phi,algo,etaWidth,phiWidth,rawEnergy,preshowerEnergy
7.41699,-1.25781,-0.459443,-2.14376,-1.24946,-2.79138,undefined,0.00897881,0.0711576,7.13751,0
395.186,1.24999,0.502936,-2.56014,-1.39804,0.382534,undefined,0.0121623,0.0341437,377.342,0
126.609,-1.23698,-0.535627,-2.32474,-1.31324,-2.73296,undefined,0.0187423,0.0669524,120.769,0
