et,eta,theta,phi
57.338,-0.118219,1.68874,1.80433
49.438,1.96569,0.278309,-1.79101
47.279,0.733645,0.895293,0.200266
38.3218,0.616761,0.989786,3.00931
30.1242,-1.87366,2.83685,-0.297049
26.8904,-1.895,2.84319,-2.20081
26.4915,1.34228,0.511075,1.70968
24.7944,-1.52181,2.71171,1.63841
25.6427,-0.890028,2.3623,-3.11781
25.3021,-0.602988,2.14025,0.65909
24.5018,-0.942021,2.39816,-0.828322
19.3708,-2.99781,3.04188,-1.41549
20.8733,-0.445776,2.0025,-1.94676
18.7898,-2.91252,3.03302,2.65252
18.862,1.82575,0.319448,2.66968
17.7315,-3.36612,3.07257,0.306154
17.8903,0.716051,0.909098,-1.43968
16.7255,-3.77732,3.09583,1.51116
15.2928,3.79346,0.0450276,1.50856
14.3982,3.08112,0.0917517,2.91648
13.2446,-4.39134,3.11683,0.426411
12.6843,3.50962,0.0597987,-2.24527
12.5021,1.83531,0.31646,0.551308
12.5832,0.86128,0.799707,-2.35842
10.9417,-3.97973,3.10422,-0.636133
10.5545,3.93306,0.0391622,-1.03024
9.42968,-2.12048,2.90279,0.796142
8.66499,4.54515,0.0212363,-2.22313
8.41506,2.71639,0.132033,-0.215279
8.32858,-4.10726,3.10869,2.65056
8.4834,0.341437,1.23581,-0.591904
7.79489,-3.70312,3.09231,-2.53191
7.73984,1.62578,0.388554,-2.70658
7.57989,1.59695,0.399621,-0.88344
6.88815,-1.40257,2.65924,-1.53119
5.39564,-4.75396,3.12436,-2.39629
5.29907,3.6085,0.0541719,0.398252
5.14872,-2.1398,2.90731,2.13942
4.56728,4.05766,0.0345753,2.73468
4.05478,-4.87548,3.12633,1.39095
3.67242,4.86016,0.0154981,0.85812
3.56573,2.57386,0.152187,1.18278
3.54933,0.574871,1.0252,1.16453
3.33625,-2.02836,2.87999,-3.03721
3.13118,2.57367,0.152217,-2.16714
