pt,charge,rp_x,rp_y,rp_z,phi,eta,calo_energy
1.37519,-1,0.000743633,0.00062604,-0.0256399,2.02698,-1.6323,0
1.61969,1,0.0275379,-0.0271289,0.100175,-2.37353,-1.47051,0
