isValid,isFake,pos_x,pos_y,pos_z,xError,yError,zError,chi2,ndof
1,0,0.00067582,0.000606801,-0.0706657,4.72559e-06,8.75051e-06,9.04662e-06,90.2015,111.482
1,0,0.00064557,0.000590587,0.00205572,2.79423e-05,3.09357e-05,4.72243e-05,43.4201,46.1839
1,0,0.000672204,0.000593181,-0.0501402,3.07984e-05,3.68526e-05,5.01014e-05,14.4261,24.1843
1,0,0.000727672,0.000614397,0.0140866,3.36448e-05,3.79628e-05,4.37121e-05,42.9244,45.9409
1,0,0.00071956,0.000615901,-0.00400503,3.34317e-05,3.74526e-05,5.34837e-05,43.0041,40.139
1,0,0.000707162,0.000603986,0.102159,3.87025e-05,3.3096e-05,5.33871e-05,20.1602,37.476
1,0,0.000732487,0.000549671,0.00577866,3.64837e-05,3.53727e-05,4.47468e-05,38.9678,32.0399
1,0,0.000779608,0.000575985,0.0580501,3.7797e-05,3.48817e-05,4.269e-05,45.1425,55.052
1,0,0.000753884,0.000590605,-0.0199323,3.60045e-05,3.9232e-05,4.26799e-05,39.8468,47.583
1,0,0.000705705,0.000588838,0.0524696,5.03057e-05,4.78698e-05,9.9916e-05,11.8924,14.2457
1,0,0.00064191,0.00070005,0.00870652,5.2174e-05,5.1767e-05,9.73398e-05,29.2599,28.5131
1,0,0.000711687,0.000613277,-0.0214751,4.65044e-05,4.89653e-05,7.06824e-05,24.0694,32.4408
1,0,0.000707841,0.000614235,0.049522,5.22499e-05,5.24797e-05,5.81577e-05,30.5526,34.7451
1,0,0.000634702,0.000485042,0.0518035,5.11406e-05,7.55592e-05,6.41325e-05,9.04334,14.1114
1,0,0.000725015,0.00063486,0.00769785,5.55138e-05,5.44345e-05,7.19168e-05,23.8201,34.8965
1,0,0.000575461,0.000508522,0.0301894,5.98946e-05,5.15947e-05,8.93108e-05,11.317,14.3381
1,0,0.000573764,0.00065599,0.0404635,8.98925e-05,7.62269e-05,6.25207e-05,2.88855,12.7182
1,0,0.000659736,0.000594787,-0.0126582,9.63805e-05,0.000110568,0.000147,9.6579,8.5008
1,0,0.000574483,0.000656845,-0.000450998,0.000166021,0.000154964,0.000443823,6.97476,10.6532
1,0,0.000549226,0.00048761,-0.0613056,0.00013577,0.000203766,0.000178538,7.73111,4.09399
1,0,0.000614138,0.000728076,-0.0319338,0.000134293,0.000234489,0.000166965,2.88231,2.75689
1,0,9.84291e-05,-0.000375084,-0.0962294,0.000424571,0.000680631,0.000374886,0.00069635,0.94296
1,0,-3.19714e-05,-4.53982e-05,-0.0376885,0.000485407,0.000328081,0.000924785,0.00102163,0.942952
