eta,phi,pt,charge,isolationPFChargedHadrCandsPtSum,isolationPFGammaCandsEtSum,maximumHCALPFClusterEt,emFraction,hcalTotOverPLead,hcalMaxOverPLead,hcal3x3OverPLead,ecalStripSumEOverPLead,bremsRecoveryEOverPLead,electronPreIDOutput,electronPreIDDecision,hasMuonReference,caloComp,segComp,muonDecision
-1.94604,-0.971711,20.9414,1,0,0,1.04813,0,0.0389163,0.0389163,0,0,,-999,0,1,,,1
-0.311813,-1.10903,1.93641,1,0,0.574438,2.08423,0.149231,1.62341,1.08341,1.08341,0.284758,,-999,0,0,,,1
-0.766235,-0.156696,1.14993,-1,0,0.701468,0,1,0,0,0,0,,-999,0,0,,,1
1.95023,2.36507,3.03703,1,1.29297,0,2.07824,0.149065,0.988922,0.687571,0.687571,0.117721,,-999,0,0,,,1
-0.949054,-2.8635,0.817918,1,0.917905,0.542395,0.79414,0.301413,3.21615,0.989666,0.676984,0.667612,,-999,0,0,,,1
-0.877985,1.38512,3.27263,1,0,2.56617,1.66681,0.675613,1.01863,1.01863,1.01863,2.12154,,-999,0,0,,,1
-1.11247,-2.07536,1.8436,1,1.28428,1.77775,1.85164,0.333445,2.69892,1.11813,0.619216,0.816337,,-999,0,0,,,1
0.515085,1.48957,2.78451,-1,0,4.35926,0,1,0,0,0,0.865989,,-999,0,0,,,1
1.70088,-2.28859,5.41811,-1,4.90346,0.905366,1.99385,0.73953,0.610037,0.610037,0.610037,1.73203,,-999,0,0,,,1
-0.984031,0.531526,0.554301,-1,2.05671,5.35199,1.05621,0.768072,4.56057,1.5776,1.00597,1.38785,,-999,0,0,,,1
-0.28321,1.76692,375.116,-1,40.5757,28.1074,364.121,0.0791042,1.26336,0.985982,1.20843,0.0994019,,-0.821033,0,0,,,1
-1.19805,-1.23223,121.464,-1,151.52,71.9057,88.1138,0.259312,3.0804,0.988035,2.74906,0.968803,,-999,0,0,,,1
2.08185,-0.233196,7.18872,-1,0,0,0.996164,0.686437,1.66227,0.723239,0.364336,0.655094,,-999,0,0,,,1
-1.80614,2.80739,3.56071,-1,0,0,2.00652,0.254161,2.24475,0.735632,0.458111,0.764946,,-999,0,0,,,1
2.99323,-2.9411,9.73574,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
3.63737,-0.738319,9.36021,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
3.95747,-1.81836,9.86492,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
2.74288,2.58031,9.89459,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-2.93062,-0.981296,10.0415,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-2.11801,1.90231,3.068,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-2.85242,0.106489,9.17387,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
3.85216,0.856659,10.1113,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-0.100887,-2.94791,10.1516,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-1.64996,1.16158,10.7267,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-3.98929,2.05359,10.765,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
2.8883,1.1653,11.1076,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-2.58704,1.98162,11.2617,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
3.19798,0.441307,11.3993,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-2.94669,-2.6287,11.7774,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-4.31568,1.02458,12.0864,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-3.57081,1.2148,12.1949,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
2.98288,-0.164449,12.2062,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-4.08078,-1.56788,14.1559,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-3.59533,-2.1833,14.206,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-2.99773,1.61288,5.01509,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
3.95966,-2.44663,3.03971,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
