pt,charge,rp_x,rp_y,rp_z,phi,eta,calo_energy
20.9414,1,0.000690849,0.000613747,-0.0706425,-0.971711,-1.94604,0
1.78766,-1,0.000909085,0.000603724,0.0580048,-1.62293,-1.86579,0
0.9159,1,0.000705232,0.000598653,-0.0197152,0.037461,-1.89822,0
1.06441,-1,0.000723439,0.000588591,-0.00404531,0.553741,-1.70154,0
