isValid,isFake,pos_x,pos_y,pos_z,xError,yError,zError,chi2,ndof
1,0,0.000717686,0.000595703,-0.0260918,1.44969e-05,1.54381e-05,1.68764e-05,95.8947,154.058
1,0,0.000757156,0.000639769,0.0376378,3.15547e-05,2.77888e-05,3.85824e-05,41.6365,52.8612
1,0,0.000710065,0.000597025,0.0077071,2.29722e-05,2.06647e-05,2.67367e-05,61.0142,75.6828
1,0,0.000703687,0.000677431,-0.0163259,2.77723e-05,4.28823e-05,4.17397e-05,23.8127,27.8713
1,0,0.000712625,0.000590195,0.0969115,2.43037e-05,4.23822e-05,3.405e-05,4.46358,14.65
1,0,0.000723044,0.000597401,-0.0205043,5.90751e-05,6.58585e-05,5.56803e-05,13.3351,25.7003
1,0,0.000751848,0.000569451,0.0133129,4.92509e-05,4.72942e-05,6.03989e-05,18.9804,22.7039
1,0,0.000675795,0.000596226,-0.0338945,5.50264e-05,4.57295e-05,7.9126e-05,14.881,26.176
1,0,0.000630825,0.000676083,-0.0797857,4.81857e-05,5.12977e-05,6.14874e-05,10.1042,20.4122
1,0,0.000787886,0.00060684,0.0252554,6.4072e-05,7.14257e-05,8.07417e-05,12.5941,20.1269
1,0,0.000843332,0.000586774,0.0402607,7.26629e-05,5.60319e-05,7.16332e-05,12.529,18.1875
1,0,0.000573394,0.000517784,-0.0584383,0.000134542,7.33824e-05,0.000217551,4.08281,8.72791
1,0,0.000938302,0.000783788,-0.0917954,0.000141313,0.000101875,0.000252508,5.63069,6.70793
1,0,0.000665504,0.000496146,0.0215492,8.09418e-05,7.29252e-05,0.000108122,10.2401,12.4346
1,0,0.000597793,0.000686678,-0.00190168,0.000112069,0.00010945,0.000220162,8.74405,8.56404
1,0,0.000565487,0.00065185,0.00381768,0.000388511,0.000237022,0.00033813,2.46605,4.84294
